rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,1549,7776,3744,39,81,0.4410807291666667,1.2447552680969238,1.0
2,868,7296,2784,29,76,0.1589626736111111,1.1090635061264038,0.8183578252792358
3,621,7296,2400,25,76,0.390625,1.1025948524475098,0.8096986413002014
4,1691,7872,3936,41,82,0.4192708333333333,1.0966211557388306,0.8017020225524902
5,996,7392,2976,31,77,0.2025824652777778,1.0615379810333252,0.7547383308410645
6,805,7296,2688,28,76,0.2715928819444444,1.0545247793197632,0.745350182056427
7,1620,7872,3840,40,82,0.357421875,1.0510140657424927,0.7406505942344666
8,2048,7680,4416,46,80,0.4581163194444444,1.0465445518493652,0.7346675395965576
9,623,7488,2400,25,78,0.16145833333333334,1.03083336353302,0.7136359214782715
10,2261,7200,4704,49,75,0.4691840277777778,1.0184495449066162,0.6970584988594055
11,2269,1056,4800,50,11,0.20638020833333334,1.0163733959197998,0.6942792534828186
12,452,7200,2112,22,75,0.1794704861111111,0.9941637516021729,0.6645486354827881
13,1197,7488,3264,34,78,0.3604600694444444,0.9915225505828857,0.6610130071640015
14,1976,7680,4320,45,80,0.5782335069444444,0.9360517263412476,0.5867576599121094
15,680,7200,2496,26,75,0.2713758680555556,0.9262580871582031,0.5736474990844727
16,1978,7872,4320,45,82,0.4104817708333333,0.923979640007019,0.5705974698066711
17,3450,1632,6528,68,17,0.2026909722222222,0.9143270254135132,0.5576761364936829
18,1064,7680,3072,32,80,0.3968098958333333,0.9075489044189453,0.5486026406288147
19,1269,7776,3360,35,81,0.4014756944444444,0.90688157081604,0.5477093458175659
20,1906,7872,4224,44,82,0.4822048611111111,0.8982541561126709,0.5361603498458862
21,1198,7584,3264,34,79,0.4474826388888889,0.8966683149337769,0.5340374708175659
22,679,7104,2496,26,74,0.4381510416666667,0.8883627653121948,0.5229193568229675
23,1042,5472,3072,32,57,0.6267361111111112,0.8789873123168945,0.5103690028190613
24,399,0,2112,22,0,0.21082899305555555,0.8665387630462646,0.4937049150466919
25,16,5376,1056,11,56,0.2699652777777778,0.8644784092903137,0.49094685912132263
26,1548,7680,3744,39,80,0.4653862847222222,0.8626894950866699,0.48855215311050415
27,620,7200,2400,25,75,0.3601345486111111,0.8502352833747864,0.4718804657459259
28,296,6624,1824,19,69,0.5335286458333334,0.8487775921821594,0.46992912888526917
29,2623,7680,5184,54,80,0.4458550347222222,0.8466540575027466,0.4670864939689636
30,743,7392,2592,27,77,0.4813368055555556,0.8437947034835815,0.46325886249542236
31,807,7488,2688,28,78,0.4139539930555556,0.8414835929870605,0.4601651132106781
32,1409,7776,3552,37,81,0.3767361111111111,0.8378721475601196,0.4553306996822357
33,1406,7488,3552,37,78,0.3442925347222222,0.8375071883201599,0.45484215021133423
34,1905,7776,4224,44,81,0.4189453125,0.817522406578064,0.4280897378921509
35,931,7296,2880,30,76,0.22916666666666666,0.8135647773742676,0.4227919280529022
36,2550,7392,5088,53,77,0.5023871527777778,0.8107088804244995,0.41896888613700867
37,3975,3456,7680,80,36,0.337890625,0.7994322776794434,0.40387359261512756
38,3709,6432,6912,72,67,0.3777126736111111,0.7938819527626038,0.3964437246322632
39,1471,7008,3648,38,73,0.5670572916666666,0.793082594871521,0.395373672246933
40,447,6720,2112,22,70,0.4866536458333333,0.7927015423774719,0.3948635756969452
41,1689,7680,3936,41,80,0.4957682291666667,0.7894576191902161,0.3905211389064789
42,622,7392,2400,25,77,0.5141059027777778,0.7889400720596313,0.38982832431793213
43,3980,3936,7680,80,41,0.5308159722222222,0.7866230607032776,0.3867267072200775
44,340,6336,1920,20,66,0.4123263888888889,0.7841410636901855,0.3834041953086853
45,995,7296,2976,31,76,0.2571614583333333,0.7778889536857605,0.375034898519516
46,735,6624,2592,27,69,0.4065755208333333,0.7759604454040527,0.3724533021450043
47,1479,7776,3648,38,81,0.4483506944444444,0.7712509632110596,0.36614900827407837
48,2122,7872,4512,47,82,0.5174696180555556,0.7705339193344116,0.36518916487693787
49,3983,4224,7680,80,44,0.505859375,0.7667403221130371,0.36011090874671936
50,2235,4704,4704,49,49,0.5389539930555556,0.7644092440605164,0.35699042677879333
51,932,7392,2880,30,77,0.2985026041666667,0.7634326219558716,0.3556830883026123
52,2330,6912,4800,50,72,0.5303819444444444,0.7614393830299377,0.35301485657691956
53,2119,7584,4512,47,79,0.5048828125,0.758550226688385,0.34914731979370117
54,3379,5760,6336,66,60,0.4751519097222222,0.753746509552002,0.34271687269210815
55,1065,7776,3072,32,81,0.3718532986111111,0.7512435913085938,0.3393663763999939
56,1690,7776,3936,41,81,0.4932725694444444,0.7510380744934082,0.3390912711620331
57,737,6816,2592,27,71,0.3245442708333333,0.7504627108573914,0.3383210599422455
58,1477,7584,3648,38,79,0.4771050347222222,0.7454685568809509,0.3316357135772705
59,2192,7584,4608,48,79,0.4731987847222222,0.7450757026672363,0.33110982179641724
60,2428,2496,4992,52,26,0.5966796875,0.7444959282875061,0.3303337097167969
61,1693,1152,4032,42,12,0.3720703125,0.7442956566810608,0.33006560802459717
62,4001,4512,7776,81,47,0.19466145833333334,0.7425851225852966,0.32777583599090576
63,1215,2592,3360,35,27,0.5463324652777778,0.73934406042099,0.3234372138977051
64,63,5760,1248,13,60,0.3518880208333333,0.7383357882499695,0.32208749651908875
65,1897,7008,4224,44,73,0.2639973958333333,0.7351573705673218,0.31783273816108704
66,1131,7680,3168,33,80,0.3340928819444444,0.7348161339759827,0.31737595796585083
67,2692,7584,5280,55,79,0.4597439236111111,0.7347197532653809,0.3172469437122345
68,1195,7296,3264,34,76,0.4346788194444444,0.7322088479995728,0.31388574838638306
69,2367,3552,4896,51,37,0.6544053819444444,0.73140949010849,0.31281569600105286
70,683,7488,2496,26,78,0.5124782986111112,0.7262169122695923,0.30586472153663635
71,209,6528,1632,17,68,0.5620659722222222,0.7258885502815247,0.30542516708374023
72,675,6720,2496,26,70,0.3096788194444444,0.7258847951889038,0.3054201304912567
73,1832,7680,4128,43,80,0.5246310763888888,0.7256219387054443,0.3050682544708252
74,670,6240,2496,26,65,0.5205078125,0.7254904508590698,0.30489224195480347
75,3535,4512,6624,69,47,0.5754123263888888,0.7225072383880615,0.30089879035949707
76,1975,7584,4320,45,79,0.4750434027777778,0.7214542627334595,0.29948925971984863
77,2808,5472,5472,57,57,0.5890842013888888,0.720038115978241,0.29759353399276733
78,97,6336,1344,14,66,0.18641493055555555,0.7195408344268799,0.29692786931991577
79,3371,4992,6336,66,52,0.5736762152777778,0.7184991240501404,0.2955333888530731
80,3988,4704,7680,80,49,0.484375,0.7178243398666382,0.2946300804615021
81,3771,3744,7104,74,39,0.517578125,0.7147931456565857,0.2905724048614502
82,2045,7392,4416,46,77,0.4126519097222222,0.7137901782989502,0.2892298102378845
