rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,2144,2976,4608,48,31,0.7008463541666666,1.538020133972168,1.0
2,138,3360,1536,16,35,0.6743706597222222,1.364050030708313,0.8327523469924927
3,101,3360,1440,15,35,0.73046875,1.3387856483459473,0.8084642291069031
4,776,4512,2688,28,47,0.7085503472222222,1.3313184976577759,0.8012856245040894
5,1607,6528,3840,40,68,0.7427300347222222,1.3152015209197998,0.7857913970947266
6,312,3648,1920,20,38,0.7143012152777778,1.3151112794876099,0.7857046723365784
7,3317,5472,6240,65,57,0.7027994791666666,1.3115803003311157,0.7823101282119751
8,2667,5184,5280,55,54,0.6518012152777778,1.310921311378479,0.7816765904426575
9,1172,5088,3264,34,53,0.7222222222222222,1.3036386966705322,0.7746753692626953
10,318,4224,1920,20,44,0.7486979166666666,1.2865617275238037,0.7582582831382751
11,1536,6432,3744,39,67,0.6825086805555556,1.275718331336975,0.7478339076042175
12,975,5376,2976,31,56,0.5960286458333334,1.2645156383514404,0.7370640635490417
13,465,3264,2208,23,34,0.6808810763888888,1.2474452257156372,0.7206532955169678
14,3486,5088,6528,68,53,0.6333550347222222,1.2471373081207275,0.7203572988510132
15,968,4704,2976,31,49,0.677734375,1.23887038230896,0.7124097943305969
16,1965,6624,4320,45,69,0.62890625,1.2381446361541748,0.7117120623588562
17,583,3648,2400,25,38,0.7438151041666666,1.2214175462722778,0.6956313252449036
18,421,4224,2112,22,44,0.7228732638888888,1.2213464975357056,0.695563018321991
19,1241,5088,3360,35,53,0.7145182291666666,1.2176856994628906,0.6920437216758728
20,588,4128,2400,25,43,0.6882595486111112,1.2051130533218384,0.67995685338974
21,598,5088,2400,25,53,0.6417100694444444,1.2050329446792603,0.6798798441886902
22,2450,4608,4992,52,48,0.6705729166666666,1.2041878700256348,0.6790674328804016
23,644,3744,2496,26,39,0.7581380208333334,1.1944248676300049,0.6696816682815552
24,3375,5376,6336,66,56,0.6536458333333334,1.1856892108917236,0.6612836122512817
25,360,3456,2016,21,36,0.7003038194444444,1.1821908950805664,0.6579204797744751
26,967,4608,2976,31,48,0.7162543402777778,1.1750901937484741,0.6510941386222839
27,839,4512,2784,29,47,0.6389973958333334,1.1739287376403809,0.6499775648117065
28,3001,4992,5760,60,52,0.6618923611111112,1.1670554876327515,0.6433699131011963
29,3716,2688,7008,73,28,0.6996527777777778,1.1651020050048828,0.6414918899536133
30,271,4128,1824,19,43,0.7570529513888888,1.1638566255569458,0.6402946710586548
31,584,3744,2400,25,39,0.7863498263888888,1.1633391380310059,0.6397971510887146
32,266,3648,1824,19,38,0.8151041666666666,1.1624011993408203,0.6388954520225525
33,3692,4800,6912,72,50,0.6343315972222222,1.1498011350631714,0.6267822980880737
34,3354,3360,6336,66,35,0.7243923611111112,1.142844319343567,0.6200942993164062
35,1782,2784,4128,43,29,0.5666232638888888,1.140974998474121,0.6182972192764282
36,270,4032,1824,19,42,0.8020833333333334,1.1384706497192383,0.6158896088600159
37,526,3744,2304,24,39,0.7752821180555556,1.133985996246338,0.6115782260894775
38,969,4800,2976,31,50,0.6956380208333334,1.133669137954712,0.6112736463546753
39,1663,5088,3936,41,53,0.6489800347222222,1.131125569343567,0.6088283658027649
40,2020,4992,4416,46,52,0.7107204861111112,1.1277612447738647,0.6055940389633179
41,415,3648,2112,22,38,0.7660590277777778,1.1258368492126465,0.6037439703941345
42,2646,3168,5280,55,33,0.6952039930555556,1.1252132654190063,0.6031445264816284
43,2979,2880,5760,60,30,0.6259765625,1.1226195096969604,0.60065096616745
44,139,3456,1536,16,36,0.7898220486111112,1.1151630878448486,0.5934826731681824
45,1606,6432,3840,40,67,0.7185329861111112,1.1146774291992188,0.5930157899856567
46,3485,4992,6528,68,52,0.5826822916666666,1.1081395149230957,0.5867304801940918
47,2238,4992,4704,49,52,0.6746961805555556,1.1063587665557861,0.5850185751914978
48,1108,5376,3168,33,56,0.6049262152777778,1.1037193536758423,0.5824811458587646
49,2311,5088,4800,50,53,0.6124131944444444,1.102353811264038,0.5811683535575867
50,367,4128,2016,21,43,0.6999782986111112,1.0877165794372559,0.5670967102050781
51,2537,6144,5088,53,64,0.5852864583333334,1.0876199007034302,0.5670037865638733
52,311,3552,1920,20,37,0.7504340277777778,1.0862699747085571,0.5657060146331787
53,1171,4992,3264,34,52,0.6863064236111112,1.0858092308044434,0.5652630925178528
54,1101,4704,3168,33,49,0.6825086805555556,1.0853931903839111,0.5648631453514099
55,269,3936,1824,19,41,0.7791883680555556,1.0849061012268066,0.5643948316574097
56,2617,7104,5184,54,74,0.6183810763888888,1.0838756561279297,0.5634042024612427
57,481,4800,2208,23,50,0.728515625,1.0783965587615967,0.5581368803977966
58,1960,6144,4320,45,64,0.6540798611111112,1.0772628784179688,0.5570469498634338
59,2240,5184,4704,49,54,0.6613498263888888,1.0764456987380981,0.5562613606452942
60,2285,2592,4800,50,27,0.6643880208333334,1.0759882926940918,0.5558216571807861
61,537,4800,2304,24,50,0.7252604166666666,1.0756657123565674,0.5555115342140198
62,1585,4416,3840,40,46,0.5399305555555556,1.064123511314392,0.5444153547286987
63,1854,2880,4224,44,30,0.6804470486111112,1.062869668006897,0.5432099103927612
64,2616,7008,5184,54,73,0.6475694444444444,1.0615811347961426,0.5419712066650391
65,840,4608,2784,29,48,0.6800130208333334,1.0613130331039429,0.5417134761810303
66,523,3456,2304,24,36,0.6859809027777778,1.0608711242675781,0.5412886142730713
67,720,5184,2592,27,54,0.6350911458333334,1.0562440156936646,0.5368403196334839
68,267,3744,1824,19,39,0.7438151041666666,1.054701805114746,0.5353577136993408
69,3295,3360,6240,65,35,0.6979166666666666,1.0488133430480957,0.5296967625617981
70,1966,6720,4320,45,70,0.556640625,1.047663927078247,0.5285917520523071
71,2471,6624,4992,52,69,0.6729600694444444,1.0471324920654297,0.5280808806419373
72,595,4800,2400,25,50,0.6572265625,1.045789361000061,0.5267896056175232
73,3717,2784,7008,73,29,0.6519097222222222,1.0452585220336914,0.5262793302536011
74,3297,3552,6240,65,37,0.6701388888888888,1.0452405214309692,0.5262619853019714
75,2737,5280,5376,56,55,0.6483289930555556,1.0441323518753052,0.5251966714859009
76,3091,1440,5952,62,15,0.705078125,1.04398775100708,0.5250576138496399
77,1170,4896,3264,34,51,0.6424696180555556,1.0391744375228882,0.520430326461792
78,2358,2688,4896,51,28,0.6485460069444444,1.0378451347351074,0.5191524028778076
79,2907,2208,5664,59,23,0.6290147569444444,1.037147045135498,0.5184812545776367
80,3598,5376,6720,70,56,0.5891927083333334,1.0336395502090454,0.5151093006134033
81,3844,2976,7296,76,31,0.6233723958333334,1.030482292175293,0.5120740532875061
82,2720,3648,5376,56,38,0.6469184027777778,1.030106544494629,0.5117127895355225
83,2083,4128,4512,47,43,0.6480034722222222,1.0249686241149902,0.5067734122276306
84,3284,2304,6240,65,24,0.6781684027777778,1.0177243947982788,0.4998091161251068
85,2885,6432,5568,58,67,0.560546875,1.0151491165161133,0.4973333477973938
86,3169,2880,6048,63,30,0.6640625,1.013929843902588,0.49616119265556335
87,426,4704,2112,22,49,0.7478298611111112,1.0125172138214111,0.49480316042900085
88,3445,6624,6432,67,69,0.6000434027777778,1.0089662075042725,0.49138936400413513
89,2613,6720,5184,54,70,0.6029730902777778,1.008112907409668,0.49056902527809143
90,3414,3648,6432,67,38,0.6965060763888888,1.0067344903945923,0.48924389481544495
91,2032,6144,4416,46,64,0.6922743055555556,1.0044304132461548,0.4870288372039795
92,709,4128,2592,27,43,0.7166883680555556,1.0041418075561523,0.48675137758255005
93,3765,3168,7104,74,33,0.6456163194444444,1.0033185482025146,0.4859599471092224
94,3807,3168,7200,75,33,0.6407335069444444,1.0014959573745728,0.48420777916908264
95,3004,5280,5760,60,55,0.5921223958333334,1.0011825561523438,0.48390647768974304
96,525,3648,2304,24,38,0.7759331597222222,1.0005565881729126,0.4833047091960907
97,1251,6048,3360,35,63,0.6418185763888888,0.9990110993385315,0.48181894421577454
98,1036,4896,3072,32,51,0.6909722222222222,0.9958222508430481,0.47875329852104187
99,2165,4992,4608,48,52,0.6303168402777778,0.995392382144928,0.4783400595188141
100,593,4608,2400,25,48,0.6220703125,0.991669237613678,0.4747607707977295
101,2352,2112,4896,51,22,0.7030164930555556,0.9876947999000549,0.47093990445137024
102,3430,5184,6432,67,54,0.6726345486111112,0.9876766800880432,0.4709224998950958
103,2999,4800,5760,60,50,0.5313585069444444,0.9858335852622986,0.4691506028175354
104,1734,5088,4032,42,53,0.6766493055555556,0.9848234057426453,0.46817946434020996
105,3595,5088,6720,70,53,0.6124131944444444,0.9837217926979065,0.4671204388141632
106,3488,5280,6528,68,55,0.6123046875,0.9835363030433655,0.46694210171699524
107,3905,5088,7392,77,53,0.5680338541666666,0.9828562140464783,0.466288298368454
108,1535,6336,3744,39,66,0.7088758680555556,0.9813173413276672,0.4648088812828064
109,3741,5088,7008,73,53,0.6157769097222222,0.981181800365448,0.4646785855293274
110,522,3360,2304,24,35,0.6346571180555556,0.9785904288291931,0.46218734979629517
111,827,3360,2784,29,35,0.5662977430555556,0.9774654507637024,0.4611058235168457
112,3475,4032,6528,68,42,0.6921657986111112,0.9773370623588562,0.46098241209983826
113,2148,3360,4608,48,35,0.6079644097222222,0.9765161871910095,0.4601932466030121
114,3457,2304,6528,68,24,0.6918402777777778,0.9756081700325012,0.4593203365802765
115,1386,5568,3552,37,58,0.6928168402777778,0.9733471274375916,0.45714664459228516
116,3579,3552,6720,70,37,0.6848958333333334,0.9727773070335388,0.45659884810447693
117,903,4608,2880,30,48,0.7276475694444444,0.9724453091621399,0.4562796652317047
118,3646,5088,6816,71,53,0.6254340277777778,0.9700201153755188,0.4539481997489929
119,3067,5184,5856,61,54,0.6578776041666666,0.9697058796882629,0.45364609360694885
120,2103,6048,4512,47,63,0.6496310763888888,0.9693160653114319,0.45327135920524597
121,3569,2592,6720,70,27,0.6692708333333334,0.9686282277107239,0.4526101052761078
122,2786,3360,5472,57,35,0.6592881944444444,0.9671470522880554,0.4511861503124237
123,1823,6720,4128,43,70,0.6854383680555556,0.963488757610321,0.44766920804977417
124,3041,2688,5856,61,28,0.6726345486111112,0.9631817936897278,0.4473741054534912
125,965,4416,2976,31,46,0.6753472222222222,0.9630982279777527,0.44729378819465637
126,784,5280,2688,28,55,0.6216362847222222,0.9613410830497742,0.445604532957077
127,1240,4992,3360,35,52,0.6158854166666666,0.9603975415229797,0.44469743967056274
128,767,3648,2688,28,38,0.7026909722222222,0.9601170420646667,0.4444277882575989
129,2668,5280,5280,55,55,0.6253255208333334,0.9595387578010559,0.4438718557357788
130,424,4512,2112,22,47,0.6569010416666666,0.9584906697273254,0.4428642690181732
131,529,4032,2304,24,42,0.6685112847222222,0.9583407044410706,0.44272008538246155
132,1999,2976,4416,46,31,0.630859375,0.9581039547920227,0.4424924850463867
133,330,5376,1920,20,56,0.6467013888888888,0.9579043984413147,0.4423006474971771
134,469,3648,2208,23,38,0.7138671875,0.9578537344932556,0.44225195050239563
135,651,4416,2496,26,46,0.6804470486111112,0.9565346837043762,0.4409838616847992
136,3155,1536,6048,63,16,0.7421875,0.9554077982902527,0.4399005174636841
137,221,3552,1728,18,37,0.7127821180555556,0.9550146460533142,0.43952256441116333
138,3541,5088,6624,69,53,0.6047092013888888,0.9531950354576111,0.4377732574939728
139,414,3552,2112,22,37,0.7137586805555556,0.950999915599823,0.4356629550457001
140,653,4608,2496,26,48,0.6866319444444444,0.9505929350852966,0.4352717101573944
141,419,4032,2112,22,42,0.6950954861111112,0.9491468071937561,0.4338814616203308
142,380,5376,2016,21,56,0.5598958333333334,0.9487226605415344,0.43347370624542236
143,2305,4512,4800,50,47,0.6384548611111112,0.9480225443840027,0.43280065059661865
144,1886,5952,4224,44,62,0.712890625,0.9475640654563904,0.43235987424850464
145,1105,5088,3168,33,53,0.6559244791666666,0.9468696713447571,0.43169230222702026
146,2217,2976,4704,49,31,0.5719401041666666,0.946017324924469,0.4308728873729706
147,2391,5856,4896,51,61,0.6183810763888888,0.9436110854148865,0.42855963110923767
148,381,5472,2016,21,57,0.5452473958333334,0.9417330622673035,0.4267541766166687
149,2684,6816,5280,55,71,0.6195746527777778,0.9410259127616882,0.426074355840683
150,3040,2592,5856,61,27,0.6502821180555556,0.9406487345695496,0.4257117509841919
151,3366,4512,6336,66,47,0.6580946180555556,0.9341016411781311,0.4194176495075226
152,1537,6528,3744,39,68,0.6615668402777778,0.9333545565605164,0.4186994433403015
153,835,4128,2784,29,43,0.6223958333333334,0.9319978356361389,0.41739514470100403
154,2098,5568,4512,47,58,0.5704210069444444,0.9315621256828308,0.41697627305984497
155,3106,2880,5952,62,30,0.677734375,0.9298128485679626,0.4152945876121521
156,470,3744,2208,23,39,0.7456597222222222,0.9280981421470642,0.4136461317539215
157,2249,6048,4704,49,63,0.7044270833333334,0.9253674149513245,0.4110209345817566
158,3528,3840,6624,69,40,0.6495225694444444,0.9253665804862976,0.4110201299190521
159,1591,4992,3840,40,52,0.6592881944444444,0.9251696467399597,0.4108307957649231
160,1311,5088,3456,36,53,0.6133897569444444,0.9238203167915344,0.40953361988067627
161,1822,6624,4128,43,69,0.6397569444444444,0.9236559271812439,0.4093755781650543
162,1703,2112,4032,42,22,0.69140625,0.9230654835700989,0.4088079333305359
163,3674,3072,6912,72,32,0.6511501736111112,0.9223189949989319,0.4080902934074402
164,3487,5184,6528,68,54,0.5744357638888888,0.9218692183494568,0.4076578915119171
165,2021,5088,4416,46,53,0.6112196180555556,0.9203526377677917,0.40619993209838867
166,3790,5568,7104,74,58,0.5972222222222222,0.9180974364280701,0.4040318727493286
167,2606,6048,5184,54,63,0.6368272569444444,0.9166551232337952,0.4026452898979187
168,1035,4800,3072,32,50,0.6172960069444444,0.9165838360786438,0.402576744556427
169,1280,2112,3456,36,22,0.7063802083333334,0.91603022813797,0.40204453468322754
170,648,4128,2496,26,43,0.6515842013888888,0.9146595597267151,0.4007268249988556
171,2392,5952,4896,51,62,0.5560980902777778,0.9135645031929016,0.39967408776283264
172,3789,5472,7104,74,57,0.5608723958333334,0.9124966263771057,0.3986474871635437
173,2869,4896,5568,58,51,0.6486545138888888,0.9122206568717957,0.39838218688964844
174,477,4416,2208,23,46,0.6371527777777778,0.9114776253700256,0.39766785502433777
175,2073,3168,4512,47,33,0.6346571180555556,0.9106748700141907,0.3968961238861084
176,902,4512,2880,30,47,0.6165364583333334,0.9084004759788513,0.39470961689949036
177,2070,2880,4512,47,30,0.671875,0.9067071080207825,0.3930816650390625
178,2605,5952,5184,54,62,0.7126736111111112,0.9049271941184998,0.3913705348968506
179,412,3360,2112,22,35,0.640625,0.9040018916130066,0.39048099517822266
180,1681,6816,3936,41,71,0.5738932291666666,0.9039390683174133,0.3904205858707428
181,2677,6144,5280,55,64,0.5698784722222222,0.9028906226158142,0.38941267132759094
182,3374,5280,6336,66,55,0.6076388888888888,0.9027306437492371,0.38925886154174805
183,187,4320,1632,17,45,0.6431206597222222,0.9023372530937195,0.3888806700706482
184,230,4416,1728,18,46,0.6128472222222222,0.9016560912132263,0.38822582364082336
185,1175,5376,3264,34,56,0.6125217013888888,0.9006347060203552,0.38724392652511597
186,3409,3168,6432,67,33,0.6411675347222222,0.8984058499336243,0.38510119915008545
187,2435,3168,4992,52,33,0.6451822916666666,0.8980837464332581,0.3847915232181549
188,647,4032,2496,26,42,0.6215277777777778,0.8973475098609924,0.38408374786376953
189,3429,5088,6432,67,53,0.6684027777777778,0.8970361351966858,0.3837844133377075
190,1102,4800,3168,33,50,0.6534288194444444,0.8964725136756897,0.38324254751205444
191,950,2976,2976,31,31,0.5964626736111112,0.8950099349021912,0.38183650374412537
192,317,4128,1920,20,43,0.693359375,0.8941826224327087,0.38104113936424255
193,1563,2304,3840,40,24,0.6419270833333334,0.8940203785896301,0.38088518381118774
194,3407,2976,6432,67,31,0.6179470486111112,0.8937386870384216,0.38061437010765076
195,3172,3168,6048,63,33,0.6473524305555556,0.8928034901618958,0.37971529364585876
196,218,3264,1728,18,34,0.7136501736111112,0.8927976489067078,0.3797096908092499
197,3068,5280,5856,61,55,0.6319444444444444,0.8926685452461243,0.3795855641365051
198,714,4608,2592,27,48,0.6749131944444444,0.8907831311225891,0.3777730166912079
199,660,5280,2496,26,55,0.5649956597222222,0.8895217776298523,0.37656038999557495
200,2597,5184,5184,54,54,0.6522352430555556,0.8889057040214539,0.3759681284427643
201,2855,3552,5568,58,37,0.6400824652777778,0.8870275616645813,0.37416255474090576
202,900,4320,2880,30,45,0.6746961805555556,0.887002170085907,0.37413814663887024
203,1874,4800,4224,44,50,0.6016710069444444,0.8861299157142639,0.37329959869384766
204,2593,4800,5184,54,50,0.5990668402777778,0.8856812119483948,0.37286823987960815
205,2736,5184,5376,56,54,0.5935329861111112,0.8853850960731506,0.3725835680961609
206,833,3936,2784,29,41,0.6052517361111112,0.8843687176704407,0.3716064691543579
207,1739,5568,4032,42,58,0.6172960069444444,0.8838314414024353,0.3710899353027344
208,1534,6240,3744,39,65,0.6370442708333334,0.8821497559547424,0.36947324872016907
209,184,4032,1632,17,42,0.6833767361111112,0.881959855556488,0.36929067969322205
210,3629,3456,6816,71,36,0.6629774305555556,0.8813558220863342,0.3687099814414978
211,186,4224,1632,17,44,0.6513671875,0.8805528283119202,0.36793801188468933
