rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
131,841,2112,3072,32,22,0.9572482638888888,0.5667666792869568,0.058089833706617355
132,1191,2112,3840,40,22,0.4058159722222222,0.5663974285125732,0.05777288228273392
133,1963,1536,5184,54,16,0.8361545138888888,0.566396176815033,0.05777180567383766
134,2538,2016,6240,65,21,0.3837890625,0.565423309803009,0.056936729699373245
135,2675,6624,6432,67,69,0.9126519097222222,0.5649363994598389,0.056518781930208206
136,1234,1440,3936,41,15,0.8094618055555556,0.5636063814163208,0.05537714064121246
137,51,3936,480,5,41,0.9773220486111112,0.5630114674568176,0.0548664852976799
138,799,5184,2880,30,54,0.7550998263888888,0.5628848075866699,0.05475776642560959
139,2497,864,6144,64,9,0.18717447916666666,0.5622163414955139,0.054183974862098694
140,2045,3552,5280,55,37,0.8991970486111112,0.5621938109397888,0.05416463688015938
141,1134,5664,3648,38,59,0.6615668402777778,0.5616521835327148,0.05369972065091133
142,1613,1440,4608,48,15,0.9442274305555556,0.5573728680610657,0.05002650246024132
143,1896,6528,4992,52,68,0.8623046875,0.5569925308227539,0.04970003291964531
144,1346,2016,4128,43,21,0.5456814236111112,0.5556920170783997,0.04858371615409851
145,2307,6912,5664,59,72,0.9692925347222222,0.5526434779167175,0.04596695303916931
146,977,3456,3360,35,36,0.9637586805555556,0.5518367290496826,0.04527446627616882
147,1670,1632,4704,49,17,0.5461154513888888,0.5506246089935303,0.0442340224981308
148,1690,3552,4704,49,37,0.9673394097222222,0.548118531703949,0.04208289086818695
149,1557,1440,4512,47,15,0.9529079861111112,0.548003613948822,0.04198424890637398
150,1601,5760,4512,47,60,0.9761284722222222,0.5478081107139587,0.041816435754299164
151,2155,2976,5472,57,31,0.3959418402777778,0.5465422868728638,0.04072989523410797
152,2358,6720,5760,60,70,0.9780815972222222,0.5460292100906372,0.040289487689733505
153,1293,2016,4032,42,21,0.2045355902777778,0.5448832511901855,0.03930583596229553
154,2906,6624,6912,72,69,0.9721137152777778,0.5444599390029907,0.038942478597164154
155,2194,6720,5472,57,70,0.9676649305555556,0.5443452000617981,0.03884398937225342
156,780,3360,2880,30,35,0.9530164930555556,0.5434089303016663,0.03804032877087593
157,798,5088,2880,30,53,0.8442925347222222,0.5428898930549622,0.03759480267763138
158,2366,1632,5856,61,17,0.7612847222222222,0.5427915453910828,0.03751038759946823
159,1439,5856,4224,44,61,0.9456380208333334,0.5426849126815796,0.03741885721683502
160,1414,3456,4224,44,36,0.7891710069444444,0.5416198372840881,0.036504629999399185
161,842,2208,3072,32,23,0.8663194444444444,0.5409273505210876,0.0359102226793766
162,23,4224,288,3,44,0.9368489583333334,0.5394725203514099,0.03466144576668739
163,954,5376,3264,34,56,0.6662326388888888,0.5367199778556824,0.03229875862598419
164,1347,2112,4128,43,22,0.6026475694444444,0.5361958742141724,0.031848885118961334
165,1472,3936,4320,45,41,0.73828125,0.5350837707519531,0.030894292518496513
166,498,2592,2112,22,27,0.4193793402777778,0.5350281000137329,0.030846506357192993
167,1264,4320,3936,41,45,0.4926215277777778,0.5350164771080017,0.030836530029773712
168,2286,4896,5664,59,51,0.9020182291666666,0.5347994565963745,0.030650246888399124
169,970,2784,3360,35,29,0.4816623263888889,0.5338082909584045,0.029799463227391243
170,769,2304,2880,30,24,0.9724392361111112,0.5335357785224915,0.02956554666161537
171,860,3936,3072,32,41,0.9849175347222222,0.53130042552948,0.02764679491519928
172,1672,1824,4704,49,19,0.7659505208333334,0.5312264561653137,0.027583302929997444
173,1093,1728,3648,38,18,0.7880859375,0.5311529636383057,0.02752021886408329
174,2280,4320,5664,59,45,0.9295789930555556,0.5302826762199402,0.02677319385111332
175,1632,3456,4608,48,36,0.9569227430555556,0.5301657915115356,0.026672864332795143
176,1015,2976,3456,36,31,0.7492404513888888,0.5297476649284363,0.026313958689570427
177,1281,5952,3936,41,62,0.6145833333333334,0.5276750326156616,0.024534881114959717
178,2200,1152,5568,58,12,0.1890190972222222,0.5267326831817627,0.023725999519228935
179,876,1920,3168,33,20,0.9521484375,0.5265328884124756,0.023554502055048943
180,2196,6912,5472,57,72,0.8802083333333334,0.5260974764823914,0.023180760443210602
181,2262,2112,5664,59,22,0.8552517361111112,0.5237047076225281,0.02112688682973385
182,805,2208,2976,31,23,0.9641927083333334,0.523646891117096,0.021077260375022888
183,20,3936,288,3,41,0.8564453125,0.5227898359298706,0.02034159190952778
184,735,2496,2784,29,26,0.9047309027777778,0.5215177536010742,0.019249679520726204
185,460,5568,1920,20,58,0.3217230902777778,0.5188193321228027,0.016933444887399673
186,1052,2208,3552,37,23,0.9608289930555556,0.5167565941810608,0.015162860974669456
187,1547,5856,4416,46,61,0.9574652777777778,0.5155973434448242,0.014167798683047295
188,1545,5664,4416,46,59,0.9786241319444444,0.5154263377189636,0.014021013863384724
189,1822,5088,4896,51,53,0.9963107638888888,0.5151662826538086,0.013797790743410587
190,1245,2496,3936,41,26,0.4743923611111111,0.5135721564292908,0.012429446913301945
191,1568,2496,4512,47,26,0.6188151041666666,0.5132830739021301,0.01218130812048912
192,1820,4896,4896,51,51,0.9988064236111112,0.5125998854637146,0.011594882234930992
193,1789,1920,4896,51,20,0.3074001736111111,0.5123669505119324,0.011394938454031944
194,952,5184,3264,34,54,0.8721788194444444,0.5084498524665833,0.008032633922994137
195,1362,3552,4128,43,37,0.9318576388888888,0.5083326101303101,0.007931997068226337
196,2742,2304,6624,69,24,0.4350043402777778,0.508331298828125,0.007930871099233627
197,1053,2304,3552,37,24,0.8083767361111112,0.5073787569999695,0.007113241124898195
198,1041,5472,3456,36,57,0.943359375,0.5068076252937317,0.006623001303523779
199,2618,5952,6336,66,62,0.9978298611111112,0.5066379904747009,0.00647739227861166
200,2270,3360,5664,59,35,0.6433376736111112,0.5061395764350891,0.006049570627510548
201,1558,1536,4512,47,16,0.9564887152777778,0.5051514506340027,0.005201396532356739
202,127,3456,864,9,36,0.9569227430555556,0.5042901635169983,0.004462096840143204
203,2411,7008,5856,61,73,0.9435763888888888,0.5042859315872192,0.004458464216440916
204,973,3072,3360,35,32,0.62109375,0.504108726978302,0.004306357819586992
205,1096,2016,3648,38,21,0.9717881944444444,0.5021721720695496,0.0026440841611474752
206,2044,3456,5280,55,36,0.8882378472222222,0.501840353012085,0.0023592619691044092
207,926,2688,3264,34,28,0.9800347222222222,0.5012832880020142,0.0018810960464179516
208,2677,6816,6432,67,71,0.6333550347222222,0.5006927847862244,0.0013742279261350632
209,962,2016,3360,35,21,0.9803602430555556,0.5003827810287476,0.0011081311386078596
210,1876,4608,4992,52,48,0.8175998263888888,0.5001880526542664,0.0009409828926436603
211,2431,4704,5952,62,49,0.9169921875,0.5000513195991516,0.0008236158755607903
212,666,2496,2592,27,26,0.8935546875,0.49999815225601196,0.0007779787993058562
213,2813,5472,6720,70,57,0.9937065972222222,0.49911636114120483,2.1078998543089256e-05
214,1857,2784,4992,52,29,0.9010416666666666,0.4990918040275574,0.0
