rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
26,1038,5184,3456,36,54,0.8958333333333334,3.001568555831909,0.3982170522212982
27,2648,4032,6432,67,42,0.9243706597222222,2.9059042930603027,0.3829782009124756
28,50,3840,480,5,40,0.9749348958333334,2.891547918319702,0.3806912899017334
29,1060,2976,3552,37,31,0.6845703125,2.8389339447021484,0.3723101317882538
30,2786,1440,6720,70,15,0.3546006944444444,2.8338546752929688,0.37150102853775024
31,1211,4032,3840,40,42,0.7736545138888888,2.8032066822052,0.36661896109580994
32,1897,6624,4992,52,69,0.9738498263888888,2.7922346591949463,0.36487114429473877
33,8,3936,192,2,41,0.18684895833333334,2.746663808822632,0.3576119542121887
34,1532,4416,4416,46,46,0.9431423611111112,2.635204315185547,0.33985698223114014
35,95,4608,672,7,48,0.9564887152777778,2.5896663665771484,0.33260300755500793
36,2698,4320,6528,68,45,0.9541015625,2.5809199810028076,0.3312097489833832
37,2408,6720,5856,61,70,0.9786241319444444,2.5664596557617188,0.32890626788139343
38,727,5088,2688,28,53,0.9715711805555556,2.556472063064575,0.3273153007030487
39,1883,5280,4992,52,55,0.9692925347222222,2.5261592864990234,0.32248660922050476
40,1910,2112,5088,53,22,0.3942057291666667,2.5028414726257324,0.31877219676971436
41,1565,2208,4512,47,23,0.4479166666666667,2.4971795082092285,0.31787028908729553
42,1002,1728,3456,36,18,0.8184678819444444,2.4673409461975098,0.3131171464920044
43,102,3264,768,8,34,0.8701171875,2.4636096954345703,0.3125227689743042
44,442,3840,1920,20,40,0.982421875,2.402776002883911,0.3028322458267212
45,35,3936,384,4,41,0.9552951388888888,2.3510220050811768,0.2945880889892578
46,1730,1824,4800,50,19,0.3629557291666667,2.3457674980163574,0.293751060962677
47,516,4320,2112,22,45,0.7249348958333334,2.342836380004883,0.293284147977829
48,1838,6624,4896,51,69,0.9718967013888888,2.31097674369812,0.28820908069610596
49,2736,1344,6624,69,14,0.2414279513888889,2.3035244941711426,0.2870219647884369
50,52,4032,480,5,42,0.9747178819444444,2.2458086013793945,0.2778280973434448
51,1969,2112,5184,54,22,0.4927300347222222,2.231098175048828,0.2754848003387451
52,565,2496,2304,24,26,0.4173177083333333,2.2033886909484863,0.27107080817222595
53,1844,1536,4992,52,16,0.4973958333333333,2.168076753616333,0.2654457986354828
54,649,4128,2496,26,43,0.8881293402777778,2.1582138538360596,0.26387467980384827
55,40,4416,384,4,46,0.9133029513888888,2.0884902477264404,0.25276803970336914
56,1662,6336,4608,48,66,0.9529079861111112,2.0466654300689697,0.24610555171966553
57,2454,6912,5952,62,72,0.9606119791666666,2.0322368144989014,0.2438071370124817
58,0,192,96,1,2,0.4558376736111111,2.025670051574707,0.24276107549667358
59,51,3936,480,5,41,0.9773220486111112,2.0228934288024902,0.2423187792301178
60,223,3072,1248,13,32,0.9542100694444444,1.993860125541687,0.2376939058303833
61,2941,6912,6934,73,72,0.3857421875,1.9898418188095093,0.23705381155014038
62,2505,3360,6144,64,35,0.2598741319444444,1.974523663520813,0.23461370170116425
63,76,4608,576,6,48,0.9538845486111112,1.962232232093811,0.23265573382377625
64,2724,6816,6528,68,71,0.5638020833333334,1.9505399465560913,0.23079320788383484
65,1497,6336,4320,45,66,0.5422092013888888,1.9500583410263062,0.2307164967060089
66,2465,4128,6048,63,43,0.4326171875,1.9342154264450073,0.2281927913427353
67,49,3744,480,5,39,0.9701605902777778,1.9335651397705078,0.22808921337127686
68,38,4224,384,4,44,0.9439019097222222,1.916750431060791,0.22541069984436035
69,2020,7008,5184,54,73,0.2041015625,1.911346673965454,0.22454991936683655
70,1042,5568,3456,36,58,0.4078776041666667,1.9098936319351196,0.22431844472885132
71,1731,1920,4800,50,20,0.3575303819444444,1.8669873476028442,0.21748368442058563
72,2409,6816,5856,61,71,0.9763454861111112,1.8598814010620117,0.21635174751281738
73,302,5088,1440,15,53,0.9444444444444444,1.8587309122085571,0.21616847813129425
74,2750,4416,6624,69,46,0.9360894097222222,1.8532012701034546,0.21528762578964233
75,398,2880,1824,19,30,0.91796875,1.849138617515564,0.21464046835899353
76,64,3456,576,6,36,0.9690755208333334,1.83979070186615,0.21315139532089233
77,166,4992,960,10,52,0.8396267361111112,1.8194279670715332,0.20990769565105438
78,216,4992,1152,12,52,0.8828125,1.7930316925048828,0.20570290088653564
79,1792,2208,4896,51,23,0.4573567708333333,1.7878522872924805,0.2048778533935547
80,2423,3936,5952,62,41,0.1750217013888889,1.7764523029327393,0.20306187868118286
81,2699,4416,6528,68,46,0.5777994791666666,1.7529650926589966,0.1993204802274704
82,84,3552,672,7,37,0.9857855902777778,1.7368080615997314,0.19674675166606903
83,2493,6816,6048,63,71,0.974609375,1.6950592994689941,0.19009636342525482
84,1783,1344,4896,51,14,0.9039713541666666,1.686347484588623,0.1887086182832718
85,955,5472,3264,34,57,0.4497612847222222,1.671278953552246,0.18630827963352203
86,99,4992,672,7,52,0.3784722222222222,1.663092851638794,0.18500426411628723
87,279,2880,1440,15,30,0.517578125,1.6314762830734253,0.17996789515018463
88,301,4992,1440,15,52,0.9738498263888888,1.6267762184143066,0.17921920120716095
89,190,4896,1056,11,51,0.9195963541666666,1.6229884624481201,0.17861582338809967
90,2913,1344,6934,73,14,0.16395399305555555,1.6133066415786743,0.17707356810569763
91,2466,4224,6048,63,44,0.197265625,1.6030051708221436,0.17543259263038635
92,141,4800,864,9,50,0.8763020833333334,1.5955437421798706,0.1742440164089203
93,1132,5472,3648,38,57,0.9148220486111112,1.5905792713165283,0.1734531968832016
94,39,4320,384,4,45,0.9110243055555556,1.5834029912948608,0.17231005430221558
95,252,3072,1344,14,32,0.9299045138888888,1.5726042985916138,0.170589879155159
96,1081,4992,3552,37,52,0.98828125,1.565263032913208,0.16942045092582703
97,2592,3072,6336,66,32,0.15755208333333334,1.556475281715393,0.1680205911397934
98,1621,2208,4608,48,23,0.5349392361111112,1.554990530014038,0.16778407990932465
99,1458,2592,4320,45,27,0.5987413194444444,1.5518856048583984,0.16728948056697845
100,1674,2016,4704,49,21,0.4659288194444444,1.5444332361221313,0.1661023497581482
101,2792,2016,6720,70,21,0.2953559027777778,1.5387098789215088,0.165190652012825
102,1944,5472,5088,53,57,0.9935980902777778,1.5342280864715576,0.16447672247886658
103,1192,2208,3840,40,23,0.9641927083333334,1.5195252895355225,0.16213463246822357
104,7,480,192,2,5,0.15418836805555555,1.5178468227386475,0.16186726093292236
105,1150,2784,3744,39,29,0.650390625,1.500336766242981,0.15907800197601318
106,65,3552,576,6,37,0.9759114583333334,1.49136483669281,0.15764881670475006
107,2749,4320,6624,69,45,0.9200303819444444,1.4754726886749268,0.15511727333068848
108,37,4128,384,4,43,0.9638671875,1.4617887735366821,0.15293748676776886
109,2872,6816,6816,71,71,0.9166666666666666,1.4256516695022583,0.14718101918697357
110,55,4320,480,5,45,0.9649522569444444,1.4206292629241943,0.1463809758424759
111,60,4800,480,5,50,0.4793836805555556,1.4145652055740356,0.14541499316692352
112,665,2400,2592,27,25,0.8294270833333334,1.389530062675476,0.14142702519893646
113,431,2784,1920,20,29,0.8944227430555556,1.3442946672439575,0.13422124087810516
114,1566,2304,4512,47,24,0.4193793402777778,1.2964367866516113,0.12659770250320435
115,2452,6720,5952,62,70,0.9743923611111112,1.293587327003479,0.12614379823207855
116,74,4416,576,6,46,0.9698350694444444,1.2933783531188965,0.1261105090379715
117,2410,6912,5856,61,72,0.9516059027777778,1.2769460678100586,0.12349292635917664
118,1047,1728,3552,37,18,0.7905815972222222,1.241758942604065,0.11788778752088547
119,1319,4512,4032,42,47,0.6942274305555556,1.2238304615020752,0.11503186821937561
120,1676,2208,4704,49,23,0.5540364583333334,1.2109723091125488,0.11298362165689468
121,2358,6720,5760,60,70,0.9780815972222222,1.210659384727478,0.11293377727270126
122,502,2976,2112,22,31,0.8680555555555556,1.1862151622772217,0.10903993248939514
123,2798,4032,6720,70,42,0.6592881944444444,1.1805768013000488,0.10814176499843597
124,1,288,96,1,3,0.5314670138888888,1.1785417795181274,0.10781759768724442
125,2375,2784,5856,61,29,0.1742621527777778,1.1540279388427734,0.10391265898942947
126,1629,3168,4608,48,33,0.6602647569444444,1.1328033208847046,0.1005316749215126
127,2307,6912,5664,59,72,0.9692925347222222,1.1256968975067139,0.09939965605735779
128,2627,6816,6336,66,71,0.3912760416666667,1.1168097257614136,0.09798397868871689
129,2785,1344,6720,70,14,0.18880208333333334,1.1157987117767334,0.09782292693853378
130,2907,6720,6912,72,70,0.9680989583333334,1.109584927558899,0.09683310240507126
131,1265,4416,3936,41,46,0.8295355902777778,1.1064051389694214,0.09632657468318939
132,219,5280,1152,12,55,0.5940755208333334,1.1003053188323975,0.09535489976406097
133,544,3744,2208,23,39,0.982421875,1.099241852760315,0.09518549591302872
134,1908,1920,5088,53,20,0.3965928819444444,1.082309365272522,0.09248822927474976
135,5,288,192,2,3,0.1560329861111111,1.0808695554733276,0.09225887805223465
136,998,5472,3360,35,57,0.5417751736111112,1.058829426765442,0.08874799311161041
137,493,5280,2016,21,55,0.9045138888888888,1.0464611053466797,0.08677777647972107
138,1789,1920,4896,51,20,0.3074001736111111,1.0318552255630493,0.08445113152265549
139,2360,6912,5760,60,72,0.9595269097222222,1.0242480039596558,0.08323933184146881
140,959,1728,3360,35,18,0.6295572916666666,1.021071434020996,0.08273332566022873
141,521,4800,2112,22,50,0.9996744791666666,1.0093257427215576,0.08086229115724564
142,1351,2496,4128,43,26,0.7654079861111112,1.0062626600265503,0.0803743526339531
143,3,96,192,2,1,0.5938585069444444,0.9848273992538452,0.07695981860160828
144,1852,2304,4992,52,24,0.5225694444444444,0.9784560203552246,0.07594489306211472
145,1967,1920,5184,54,20,0.4542100694444444,0.9682329893112183,0.07431641221046448
146,2800,4224,6720,70,44,0.9318576388888888,0.9609839916229248,0.07316168397665024
147,2678,6912,6432,67,72,0.3197699652777778,0.960280179977417,0.07304956763982773
148,66,3648,576,6,38,0.8933376736111112,0.9471274614334106,0.07095440477132797
149,1620,2112,4608,48,22,0.6060112847222222,0.9373970627784729,0.06940439343452454
150,2411,7008,5856,61,73,0.9435763888888888,0.9063969850540161,0.06446623057126999
151,36,4032,384,4,42,0.9592013888888888,0.8972764611244202,0.06301337480545044
152,1800,2976,4896,51,31,0.6125217013888888,0.8950687646865845,0.06266169995069504
153,1509,2208,4416,46,23,0.3938802083333333,0.8872162699699402,0.06141083687543869
154,2833,576,6816,71,6,0.2686631944444444,0.8717769980430603,0.05895143374800682
155,1175,5184,3744,39,54,0.9184027777777778,0.8704245090484619,0.05873598903417587
156,2680,384,6528,68,4,0.2299262152777778,0.8631558418273926,0.05757812410593033
157,1294,2112,4032,42,22,0.3746744791666667,0.8619195818901062,0.057381194084882736
158,2215,3456,5568,58,36,0.8586154513888888,0.8461470603942871,0.054868705570697784
159,144,5088,864,9,53,0.6137152777777778,0.8322556614875793,0.05265587195754051
160,2501,2208,6144,64,23,0.2384982638888889,0.8282827138900757,0.05202300101518631
161,2725,6912,6528,68,72,0.2299262152777778,0.8250820636749268,0.051513154059648514
162,281,3072,1440,15,32,0.9255642361111112,0.8227917551994324,0.051148317754268646
163,1570,2688,4512,47,28,0.2743055555555556,0.8186095952987671,0.050482120364904404
164,2319,2304,5760,60,24,0.2595486111111111,0.805713415145874,0.04842782020568848
165,2504,3264,6144,64,34,0.23665364583333334,0.8054282665252686,0.04838239774107933
166,2209,2208,5568,58,23,0.4675564236111111,0.7898487448692322,0.045900654047727585
167,303,5184,1440,15,54,0.9300130208333334,0.7792461514472961,0.04421171173453331
168,2876,576,6912,72,6,0.3016493055555556,0.7781528830528259,0.044037558138370514
169,2741,1824,6624,69,19,0.16341145833333334,0.774372935295105,0.04343543201684952
170,1752,3936,4800,50,41,0.8247612847222222,0.7691091299057007,0.042596932500600815
171,2440,5568,5952,62,58,0.9855685763888888,0.7678320407867432,0.04239349812269211
172,20,3936,288,3,41,0.8564453125,0.7674927115440369,0.042339444160461426
173,32,3648,384,4,38,0.9792751736111112,0.7616790533065796,0.041413355618715286
174,1860,3072,4992,52,32,0.4749348958333333,0.7531349658966064,0.040052324533462524
175,1801,3072,4896,51,32,0.3359375,0.7515920996665955,0.0398065522313118
176,332,5088,1536,16,53,0.9602864583333334,0.7504697442054749,0.039627768099308014
177,1368,4128,4128,43,43,0.7426215277777778,0.7477152347564697,0.039188988506793976
178,2327,3744,5760,60,39,0.5955946180555556,0.7464865446090698,0.03899326175451279
179,2461,3648,6048,63,38,0.1982421875,0.7429627776145935,0.03843194246292114
180,272,4992,1344,14,52,0.9986979166666666,0.7290608286857605,0.036217428743839264
181,6,384,192,2,4,0.6325954861111112,0.7153270840644836,0.03402971103787422
182,2839,1344,6816,71,14,0.15245225694444445,0.7115553617477417,0.033428892493247986
183,167,5088,960,10,53,0.8288845486111112,0.7071934342384338,0.03273405879735947
184,1896,6528,4992,52,68,0.8623046875,0.7027478814125061,0.03202590346336365
185,311,3072,1536,16,32,0.9363064236111112,0.6863182187080383,0.029408736154437065
186,22,4128,288,3,43,0.9059244791666666,0.6826841235160828,0.028829842805862427
187,1680,2592,4704,49,27,0.806640625,0.6780610084533691,0.028093401342630386
188,1913,2400,5088,53,25,0.6420355902777778,0.6601922512054443,0.02524699456989765
189,2928,5664,6934,73,59,0.9470486111111112,0.651096761226654,0.023798126727342606
190,1186,1632,3840,40,17,0.9428168402777778,0.6463566422462463,0.02304304763674736
191,2914,1536,6934,73,16,0.3025173611111111,0.6292738914489746,0.02032184787094593
192,2153,2208,5472,57,23,0.5735677083333334,0.6282534599304199,0.020159296691417694
193,2095,2400,5376,56,25,0.2974175347222222,0.6282180547714233,0.020153656601905823
194,1854,2496,4992,52,26,0.478515625,0.6182548403739929,0.018566565588116646
195,2210,2304,5568,58,24,0.1889105902777778,0.6084474325180054,0.017004292458295822
196,1040,5376,3456,36,56,0.9353298611111112,0.5731194615364075,0.011376715265214443
197,1851,2208,4992,52,23,0.5789930555555556,0.5729795098304749,0.011354421265423298
198,2911,576,6934,73,6,0.2353515625,0.5657072067260742,0.010195977985858917
199,1461,2880,4320,45,30,0.6022135416666666,0.5632092952728271,0.009798073209822178
200,2474,4992,6048,63,52,0.8529730902777778,0.5590733885765076,0.009139242582023144
201,118,4800,768,8,50,0.9154730902777778,0.5534602999687195,0.008245103992521763
202,1555,1248,4512,47,13,0.1782769097222222,0.5431990027427673,0.006610529031604528
203,1572,2976,4512,47,31,0.4443359375,0.5289241671562195,0.0043366155587136745
204,1471,3840,4320,45,40,0.7003038194444444,0.5149818062782288,0.00211566430516541
205,2424,4032,5952,62,42,0.4455295138888889,0.5098912119865417,0.001304756966419518
206,511,3840,2112,22,40,0.9766710069444444,0.5046801567077637,0.0004746608028654009
207,2147,1632,5472,57,17,0.7575954861111112,0.5017004013061523,0.0
