rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,2275,1632,4800,50,17,0.6457248263888888,1.1097097396850586,1.0
2,3024,7200,5760,60,75,0.4877387152777778,0.9403628706932068,0.7204524278640747
3,1198,7584,3264,34,79,0.4474826388888889,0.7734121084213257,0.4448602497577667
4,1424,2496,3648,38,26,0.6342230902777778,0.7082622647285461,0.33731481432914734
5,3982,4128,7680,80,43,0.5198567708333334,0.7056839466094971,0.3330586850643158
6,1689,7680,3936,41,80,0.4957682291666667,0.6806396842002869,0.29171714186668396
7,3142,6336,5952,62,66,0.5283203125,0.671268880367279,0.27624839544296265
8,1485,1536,3744,39,16,0.5263671875,0.6446152925491333,0.23225025832653046
9,646,3936,2496,26,41,0.6869574652777778,0.629664421081543,0.20757025480270386
10,1267,7584,3360,35,79,0.4548611111111111,0.6258441209793091,0.2012639343738556
11,2268,7872,4704,49,82,0.5087890625,0.6142284870147705,0.18208955228328705
12,1551,7968,3744,39,83,0.4682074652777778,0.6118319034576416,0.17813341319561005
13,3931,4224,7488,78,44,0.5441623263888888,0.5967833995819092,0.15329226851463318
14,2282,2304,4800,50,24,0.6795789930555556,0.5942021012306213,0.14903120696544647
15,1493,2304,3744,39,24,0.5142144097222222,0.587917149066925,0.1386563926935196
16,425,4608,2112,22,48,0.7173394097222222,0.5853754281997681,0.1344606727361679
17,1479,7776,3648,38,81,0.4483506944444444,0.5776516199111938,0.12171068042516708
18,2044,7296,4416,46,76,0.5341796875,0.577314019203186,0.12115338444709778
19,704,3648,2592,27,38,0.7029079861111112,0.5652333498001099,0.10121134668588638
20,2122,7872,4512,47,82,0.5174696180555556,0.5523717403411865,0.07998018711805344
21,1492,2208,3744,39,23,0.619140625,0.5433905124664307,0.06515451520681381
22,1570,2976,3840,40,31,0.5054253472222222,0.5314853191375732,0.04550214484333992
23,1841,1632,4224,44,17,0.5812717013888888,0.5276116728782654,0.03910776227712631
24,1239,4896,3360,35,51,0.6557074652777778,0.5259027481079102,0.03628677502274513
25,1132,7776,3168,33,81,0.4959852430555556,0.5241008400917053,0.033312294632196426
26,1763,7872,4032,42,82,0.4792751736111111,0.5057395100593567,0.0030025222804397345
27,226,4032,1728,18,42,0.6971571180555556,0.5043173432350159,0.0006548953824676573
28,2195,7872,4608,48,82,0.5077039930555556,0.5039206147193909,0.0
