rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
110,675,4224,2208,23,44,0.6690538194444444,0.8937847018241882,0.4593542516231537
111,1691,1056,3744,39,11,0.6927083333333334,0.8915533423423767,0.45676544308662415
112,1252,4416,3072,32,46,0.6396484375,0.8893035054206848,0.45415523648262024
113,1434,2304,3360,35,24,0.6104600694444444,0.8884578347206116,0.45317408442497253
114,3793,4512,7008,73,47,0.6781684027777778,0.8882365822792053,0.4529173970222473
115,896,1920,2592,27,20,0.5899522569444444,0.8853262066841125,0.4495408236980438
116,3203,0,5856,61,0,0.7051866319444444,0.8816470503807068,0.4452723264694214
117,1324,4800,3168,33,50,0.7322048611111112,0.880361020565033,0.4437802731990814
118,3067,6048,5568,58,63,0.6514756944444444,0.8802762627601624,0.4436819553375244
119,647,1536,2208,23,16,0.6208767361111112,0.8786750435829163,0.4418242275714874
120,694,6048,2208,23,63,0.5055338541666666,0.8760978579521179,0.43883422017097473
121,1187,4512,2976,31,47,0.5971137152777778,0.875602662563324,0.43825969099998474
122,1957,6720,4032,42,70,0.7176649305555556,0.875137984752655,0.4377205967903137
123,2583,5472,4896,51,57,0.6605902777777778,0.8745141625404358,0.43699684739112854
124,1024,1728,2784,29,18,0.6280381944444444,0.8743773102760315,0.4368380606174469
125,341,3936,1632,17,41,0.6888020833333334,0.8740971684455872,0.4365130364894867
126,707,1632,2304,24,17,0.5817057291666666,0.873622477054596,0.4359623193740845
127,2750,1440,5184,54,15,0.6427951388888888,0.8734744191169739,0.4357905387878418
128,2979,3936,5472,57,41,0.5652126736111112,0.8716500401496887,0.4336739182472229
129,3005,6432,5472,57,67,0.6729600694444444,0.871336042881012,0.4333096146583557
130,2160,5856,4320,45,61,0.6877170138888888,0.8697695136070251,0.4314921498298645
131,2496,3840,4800,50,40,0.6627604166666666,0.8671713471412659,0.42847779393196106
132,373,2112,1728,18,22,0.6151258680555556,0.867035448551178,0.42832013964653015
133,213,4608,1344,14,48,0.6345486111111112,0.8670236468315125,0.4283064603805542
134,2497,3936,4800,50,41,0.5883246527777778,0.8668174147605896,0.4280671775341034
135,3344,2880,6048,63,30,0.7278645833333334,0.8656615614891052,0.42672616243362427
136,3633,5568,6528,68,58,0.6610243055555556,0.8626319766044617,0.42321130633354187
137,3684,2688,6720,70,28,0.5960286458333334,0.8622793555259705,0.4228021800518036
138,3290,3360,5952,62,35,0.666015625,0.8602209687232971,0.4204140603542328
139,926,4800,2592,27,50,0.6004774305555556,0.8599171042442322,0.42006152868270874
140,1253,4512,3072,32,47,0.5975477430555556,0.859861433506012,0.4199969470500946
141,3071,6432,5568,58,67,0.6175130208333334,0.8598386645317078,0.4199705421924591
142,1170,2880,2976,31,30,0.6088324652777778,0.8549299836158752,0.41427555680274963
143,489,2976,1920,20,31,0.703125,0.8523241877555847,0.41125234961509705
144,1606,5952,3552,37,62,0.6710069444444444,0.851527988910675,0.41032859683036804
145,479,2016,1920,20,21,0.5692274305555556,0.8504484295845032,0.40907612442970276
146,345,4320,1632,17,45,0.7717013888888888,0.8495509028434753,0.4080348014831543
147,1869,4992,3936,41,52,0.6443142361111112,0.8492372632026672,0.4076709449291229
148,2839,3456,5280,55,36,0.6536458333333334,0.8488981127738953,0.4072774648666382
149,2920,4704,5376,56,49,0.6231553819444444,0.846485435962677,0.4044783115386963
150,833,1920,2496,26,20,0.6102430555555556,0.8454591631889343,0.4032876193523407
151,1272,6336,3072,32,66,0.5667317708333334,0.8450333476066589,0.40279361605644226
152,1798,4800,3840,40,50,0.6863064236111112,0.8449581265449524,0.4027063250541687
153,2801,6336,5184,54,66,0.6432291666666666,0.8434712290763855,0.40098124742507935
154,1658,4416,3648,38,46,0.6180555555555556,0.8418486714363098,0.39909878373146057
155,215,4800,1344,14,50,0.7390407986111112,0.841357409954071,0.3985288441181183
156,439,3456,1824,19,36,0.6519097222222222,0.8406379818916321,0.3976941704750061
157,3310,5280,5952,62,55,0.6975911458333334,0.838888943195343,0.3956649601459503
158,150,2496,1248,13,26,0.529296875,0.834930956363678,0.39107295870780945
159,67,4512,960,10,47,0.6420355902777778,0.8337271809577942,0.38967636227607727
160,505,4512,1920,20,47,0.6327039930555556,0.832929790019989,0.38875123858451843
161,1919,3072,4032,42,32,0.6342230902777778,0.8323860764503479,0.3881204128265381
162,233,2400,1440,15,25,0.6000434027777778,0.8322728276252747,0.3879890441894531
163,1669,5472,3648,38,57,0.7100694444444444,0.8317499756813049,0.3873824179172516
164,3063,5664,5568,58,59,0.6140407986111112,0.8300531506538391,0.38541379570961
165,3523,4320,6336,66,45,0.6863064236111112,0.8298495411872864,0.3851775825023651
166,3218,2208,5856,61,23,0.6603732638888888,0.8296816945075989,0.3849828243255615
167,2593,6432,4896,51,67,0.6833767361111112,0.8272268176078796,0.38213470578193665
168,322,2112,1632,17,22,0.6121961805555556,0.8265168070793152,0.38131096959114075
169,531,1632,2016,21,17,0.5952690972222222,0.8254799246788025,0.3801079988479614
170,1952,6240,4032,42,65,0.5570746527777778,0.8252583146095276,0.3798508942127228
171,80,2688,1056,11,28,0.5965711805555556,0.8241124749183655,0.37852150201797485
172,3011,0,5568,58,0,0.7813585069444444,0.8238387703895569,0.37820395827293396
173,1738,5568,3744,39,58,0.6476779513888888,0.8235222697257996,0.37783676385879517
174,2166,6432,4320,45,67,0.6309678819444444,0.8221606612205505,0.3762570321559906
175,3372,5568,6048,63,58,0.6585286458333334,0.820092499256134,0.3738575875759125
176,3537,5664,6336,66,59,0.5970052083333334,0.8173261284828186,0.3706480860710144
177,3469,4224,6240,65,44,0.6889105902777778,0.8167287707328796,0.36995503306388855
178,581,6432,2016,21,67,0.4455295138888889,0.8166196942329407,0.3698284924030304
179,2358,4320,4608,48,45,0.6265190972222222,0.8157433867454529,0.36881181597709656
180,1162,2112,2976,31,22,0.5669487847222222,0.8155049681663513,0.36853519082069397
181,2905,3264,5376,56,34,0.6098090277777778,0.8141316771507263,0.3669419288635254
182,1405,6048,3264,34,63,0.7497829861111112,0.813328206539154,0.36600974202156067
183,1061,5280,2784,29,55,0.5575086805555556,0.8123107552528381,0.36482930183410645
184,2247,0,4512,47,0,0.7277560763888888,0.8103811144828796,0.36259058117866516
185,2922,4896,5376,56,51,0.8276909722222222,0.8102477192878723,0.36243581771850586
186,3643,2304,6624,69,24,0.5865885416666666,0.8100799918174744,0.3622412085533142
187,3244,4704,5856,61,49,0.7250434027777778,0.810049831867218,0.36220622062683105
188,1128,5376,2880,30,56,0.6809895833333334,0.809622585773468,0.3617105484008789
189,481,2208,1920,20,23,0.7057291666666666,0.8066566586494446,0.35826951265335083
190,1547,6720,3456,36,70,0.5249565972222222,0.805435836315155,0.3568531274795532
191,2018,5856,4128,43,61,0.7161458333333334,0.8044195771217346,0.3556740880012512
192,3022,1728,5568,58,18,0.7048611111111112,0.8041476607322693,0.3553586006164551
193,745,5280,2304,24,55,0.6119791666666666,0.8033339381217957,0.35441452264785767
194,1827,960,3936,41,10,0.8234592013888888,0.8029504418373108,0.35396960377693176
195,534,1920,2016,21,20,0.6418185763888888,0.8013229966163635,0.3520814776420593
196,3738,4800,6816,71,50,0.7723524305555556,0.8008543848991394,0.3515377938747406
197,2976,3648,5472,57,38,0.6796875,0.8005834221839905,0.3512234389781952
198,197,3072,1344,14,32,0.5824652777777778,0.8001752495765686,0.3507498800754547
199,2004,4512,4128,43,47,0.6429036458333334,0.7997077107429504,0.35020744800567627
200,2522,6336,4800,50,66,0.6077473958333334,0.7996413111686707,0.3501304090023041
201,751,5856,2304,24,61,0.5545789930555556,0.7984128594398499,0.3487051725387573
202,1452,4032,3360,35,42,0.6793619791666666,0.7980523705482483,0.3482869267463684
203,2897,2496,5376,56,26,0.7578125,0.7980160117149353,0.3482447564601898
204,774,2304,2400,25,24,0.6659071180555556,0.7980043292045593,0.3482311964035034
205,3303,4608,5952,62,48,0.6959635416666666,0.7979502081871033,0.34816840291023254
206,3811,4224,7104,74,44,0.6797960069444444,0.7953036427497864,0.3450978994369507
207,2005,4608,4128,43,48,0.6297743055555556,0.7946637272834778,0.3443554639816284
208,443,3840,1824,19,40,0.7030164930555556,0.7942586541175842,0.34388551115989685
209,2162,6048,4320,45,63,0.6756727430555556,0.7939656376838684,0.3435455560684204
210,3241,4416,5856,61,46,0.7348090277777778,0.7934122681617737,0.3429035544395447
211,2302,5760,4512,47,60,0.7009548611111112,0.792913019657135,0.34232431650161743
212,3254,5664,5856,61,59,0.6830512152777778,0.7924745678901672,0.34181565046310425
213,100,4608,1056,11,48,0.7211371527777778,0.7922055125236511,0.3415035009384155
214,2601,0,4992,52,0,0.6783854166666666,0.7916461825370789,0.34085455536842346
215,3533,5280,6336,66,55,0.7562934027777778,0.791442334651947,0.3406180739402771
216,277,2304,1536,16,24,0.6358506944444444,0.7907530665397644,0.33981838822364807
217,2445,5760,4704,49,60,0.6801215277777778,0.7902398705482483,0.3392229676246643
218,191,2496,1344,14,26,0.5155164930555556,0.7893375754356384,0.3381761610507965
219,3098,2880,5664,59,30,0.6942274305555556,0.7887175679206848,0.3374568223953247
220,1189,4704,2976,31,49,0.6423611111111112,0.7886993288993835,0.33743566274642944
221,3505,2592,6336,66,27,0.6030815972222222,0.7883713841438293,0.33705517649650574
222,538,2304,2016,21,24,0.6328125,0.7870939373970032,0.33557310700416565
223,2293,4896,4512,47,51,0.7136501736111112,0.7863406538963318,0.3346991539001465
224,216,4896,1344,14,51,0.5826822916666666,0.7843334674835205,0.33237046003341675
225,2868,6240,5280,55,65,0.7150607638888888,0.7833684682846069,0.3312508761882782
226,2828,2400,5280,55,25,0.650390625,0.7828349471092224,0.33063188195228577
227,1427,1632,3360,35,17,0.2848307291666667,0.7828259468078613,0.3306214511394501
228,3004,6336,5472,57,66,0.6545138888888888,0.7827743291854858,0.3305615782737732
229,571,5472,2016,21,57,0.4419487847222222,0.782575786113739,0.3303312063217163
230,778,2688,2400,25,28,0.6686197916666666,0.7817296385765076,0.3293495178222656
231,3729,3936,6816,71,41,0.7147352430555556,0.7805702090263367,0.3280043601989746
232,1118,4416,2880,30,46,0.6197916666666666,0.7801645994186401,0.3275337815284729
233,1515,3648,3456,36,38,0.6768663194444444,0.7778676748275757,0.32486891746520996
234,3101,3168,5664,59,33,0.7506510416666666,0.7776951193809509,0.3246687352657318
235,2932,5856,5376,56,61,0.6103515625,0.7769707441329956,0.3238283395767212
236,1463,5088,3360,35,53,0.5567491319444444,0.7769362926483154,0.3237883448600769
237,2997,5664,5472,57,59,0.6203342013888888,0.7767282724380493,0.32354700565338135
238,3204,96,5856,61,1,0.6786024305555556,0.7764620780944824,0.32323816418647766
239,388,3552,1728,18,37,0.6765407986111112,0.7750093936920166,0.3215527832508087
240,2636,3840,4992,52,40,0.716796875,0.7746054530143738,0.3210841417312622
241,3648,2784,6624,69,29,0.5809461805555556,0.7742207646369934,0.32063785195350647
242,1740,5760,3744,39,60,0.5719401041666666,0.7740153074264526,0.3203994631767273
243,326,2496,1632,17,26,0.5747612847222222,0.7723249793052673,0.3184383809566498
244,496,3648,1920,20,38,0.6967230902777778,0.7722253799438477,0.3183228075504303
245,175,4896,1248,13,51,0.5762803819444444,0.7720128297805786,0.3180762231349945
246,327,2592,1632,17,27,0.5458984375,0.7701482176780701,0.3159129321575165
247,1097,2400,2880,30,25,0.6754557291666666,0.7700788974761963,0.3158324956893921
248,3575,4512,6432,67,47,0.6996527777777778,0.7686303853988647,0.31415194272994995
249,1228,2112,3072,32,22,0.623046875,0.7683461904525757,0.3138222396373749
250,3535,5472,6336,66,57,0.75,0.768096923828125,0.3135330379009247
251,2299,5472,4512,47,57,0.6540798611111112,0.7668253779411316,0.31205782294273376
252,369,1728,1728,18,18,0.5966796875,0.7661970257759094,0.31132879853248596
253,2054,2496,4224,44,26,0.4683159722222222,0.7659731507301331,0.3110690712928772
254,2929,5568,5376,56,58,0.7080078125,0.7652474641799927,0.3102271258831024
255,444,3936,1824,19,41,0.7454427083333334,0.7645852565765381,0.30945885181427
256,2360,4512,4608,48,47,0.6323784722222222,0.7644465565681458,0.30929794907569885
257,3480,5280,6240,65,55,0.7419704861111112,0.7644220590591431,0.309269517660141
258,3697,4128,6720,70,43,0.6077473958333334,0.7643507719039917,0.30918681621551514
259,1650,3648,3648,38,38,0.5913628472222222,0.761801540851593,0.30622923374176025
260,679,4608,2208,23,48,0.6675347222222222,0.761694073677063,0.30610454082489014
261,1689,864,3744,39,9,0.6723090277777778,0.7611772418022156,0.3055049180984497
262,169,4320,1248,13,45,0.6261935763888888,0.7607337832450867,0.3049904406070709
263,2906,3360,5376,56,35,0.7462022569444444,0.7602185010910034,0.30439260601997375
264,3134,6336,5664,59,66,0.6159939236111112,0.7597699165344238,0.30387216806411743
265,1688,768,3744,39,8,0.5574001736111112,0.7595974802970886,0.30367210507392883
266,1468,5568,3360,35,58,0.7215711805555556,0.7592709064483643,0.30329322814941406
267,2234,6048,4416,46,63,0.6114366319444444,0.758462131023407,0.3023549020290375
268,3524,4416,6336,66,46,0.6998697916666666,0.7582504153251648,0.3021092712879181
269,2556,2880,4896,51,30,0.6537543402777778,0.7582445740699768,0.3021024763584137
270,898,2112,2592,27,22,0.6207682291666666,0.7577776908874512,0.30156081914901733
271,2050,2112,4224,44,22,0.5927734375,0.7576857209205627,0.301454097032547
272,29,3360,864,9,35,0.5591362847222222,0.7576385736465454,0.3013994097709656
273,3662,4416,6624,69,46,0.7216796875,0.7570059895515442,0.3006654977798462
274,3606,2784,6528,68,29,0.6120876736111112,0.7568319439888,0.30046355724334717
275,207,4032,1344,14,42,0.6087239583333334,0.755295991897583,0.2986815869808197
276,3685,2784,6720,70,29,0.5779079861111112,0.755289614200592,0.29867416620254517
277,3813,4416,7104,74,46,0.6188151041666666,0.7551799416542053,0.2985469400882721
278,3661,4320,6624,69,45,0.7043185763888888,0.7544019222259521,0.2976442873477936
279,3766,4608,6912,72,48,0.6593967013888888,0.7542897462844849,0.2975141406059265
280,3789,4128,7008,73,43,0.6767578125,0.7537434101104736,0.296880304813385
281,2006,4704,4128,43,49,0.6140407986111112,0.7534824013710022,0.29657748341560364
282,3634,5664,6528,68,59,0.7222222222222222,0.752434253692627,0.2953614294528961
283,2862,5664,5280,55,59,0.5576171875,0.751103937625885,0.29381802678108215
284,1708,2688,3744,39,28,0.6397569444444444,0.7510115504264832,0.2937108278274536
285,105,5088,1056,11,53,0.7442491319444444,0.7508490085601807,0.2935222387313843
286,2292,4800,4512,47,50,0.6569010416666666,0.7500823736190796,0.2926328182220459
287,1649,3552,3648,38,37,0.6370442708333334,0.7497551441192627,0.29225316643714905
288,2577,4896,4896,51,51,0.6422526041666666,0.7495927214622498,0.29206472635269165
289,968,2592,2688,28,27,0.6361762152777778,0.7487511038780212,0.2910882830619812
290,1910,2208,4032,42,23,0.7462022569444444,0.7484639286994934,0.29075512290000916
291,1448,3648,3360,35,38,0.6708984375,0.7480528354644775,0.2902781665325165
292,1597,5088,3552,37,53,0.6213107638888888,0.7478854656219482,0.29008400440216064
293,3743,5280,6816,71,55,0.7466362847222222,0.7461562156677246,0.2880777418613434
294,3092,2304,5664,59,24,0.7134331597222222,0.7459467649459839,0.2878347337245941
295,1725,4320,3744,39,45,0.6549479166666666,0.7456547021865845,0.287495881319046
296,1594,4800,3552,37,50,0.6527777777777778,0.7436939477920532,0.28522104024887085
297,3242,4512,5856,61,47,0.6285807291666666,0.7434715628623962,0.28496304154396057
298,3316,5856,5952,62,61,0.6024305555555556,0.7427807450294495,0.2841615676879883
299,2377,6144,4608,48,64,0.7676866319444444,0.7427100539207458,0.28407955169677734
300,3181,4704,5760,60,49,0.8234592013888888,0.7420574426651001,0.28332239389419556
301,483,2400,1920,20,25,0.7723524305555556,0.7395126223564148,0.28036993741989136
302,3342,2688,6048,63,28,0.6311848958333334,0.7388540506362915,0.2796058654785156
303,84,3072,1056,11,32,0.6006944444444444,0.7383107542991638,0.27897554636001587
304,3567,3648,6432,67,38,0.7024739583333334,0.7375078797340393,0.27804407477378845
305,1424,1344,3360,35,14,0.5990668402777778,0.736733615398407,0.27714577317237854
306,3041,3552,5568,58,37,0.6971571180555556,0.7364603281021118,0.27682870626449585
307,3391,1920,6144,64,20,0.5946180555555556,0.7359678745269775,0.27625736594200134
308,260,4992,1440,15,52,0.6341145833333334,0.7354882955551147,0.27570095658302307
309,684,5088,2208,23,53,0.6432291666666666,0.7353919744491577,0.2755892276763916
310,1018,1152,2784,29,12,0.6404079861111112,0.7351968884468079,0.27536287903785706
311,2802,6432,5184,54,67,0.6223958333333334,0.7349151372909546,0.2750360071659088
312,1050,4224,2784,29,44,0.7345920138888888,0.734670877456665,0.2747526168823242
313,862,4704,2496,26,49,0.6919487847222222,0.7342511415481567,0.2742656469345093
314,2799,6144,5184,54,64,0.6184895833333334,0.7340598106384277,0.27404364943504333
315,158,3264,1248,13,34,0.6563585069444444,0.7340413928031921,0.27402228116989136
316,669,3648,2208,23,38,0.693359375,0.7332903146743774,0.27315089106559753
317,3428,5472,6144,64,57,0.7032335069444444,0.7318578362464905,0.2714889645576477
318,1155,1440,2976,31,15,0.5785590277777778,0.7317376136779785,0.2713494896888733
319,2859,5376,5280,55,56,0.6790364583333334,0.731652021408081,0.2712501883506775
320,1328,5184,3168,33,54,0.6128472222222222,0.7304672598838806,0.2698756456375122
321,278,2400,1536,16,25,0.6002604166666666,0.7304092645645142,0.2698083519935608
322,2867,6144,5280,55,64,0.6437717013888888,0.7303979992866516,0.2697952687740326
323,792,4032,2400,25,42,0.6895616319444444,0.7289577126502991,0.2681242823600769
324,421,1728,1824,19,18,0.5045572916666666,0.7279543280601501,0.26696017384529114
325,3294,3744,5952,62,39,0.7019314236111112,0.7275699973106384,0.26651427149772644
326,1871,5184,3936,41,54,0.6745876736111112,0.7273515462875366,0.2662608325481415
327,3795,4704,7008,73,49,0.7157118055555556,0.7272460460662842,0.2661384344100952
328,1668,5376,3648,38,56,0.6720920138888888,0.7261770963668823,0.26489824056625366
329,367,1536,1728,18,16,0.6115451388888888,0.7258208990097046,0.2644850015640259
330,1810,5952,3840,40,62,0.7318793402777778,0.7244121432304382,0.2628505825996399
331,3527,4704,6336,66,49,0.6949869791666666,0.7241905331611633,0.26259344816207886
332,1982,2400,4128,43,25,0.5998263888888888,0.7233859300613403,0.26165997982025146
333,2373,5760,4608,48,60,0.7229817708333334,0.7232372760772705,0.26148751378059387
334,3555,2496,6432,67,26,0.6153428819444444,0.7215954065322876,0.25958263874053955
335,2007,4800,4128,43,50,0.6685112847222222,0.7215718626976013,0.25955531001091003
336,2117,1728,4320,45,18,0.6215277777777778,0.7208078503608704,0.2586689293384552
337,3521,4128,6336,66,43,0.7289496527777778,0.7202234864234924,0.2579909563064575
338,3175,4128,5760,60,43,0.7110460069444444,0.7199237942695618,0.2576432526111603
