rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,286,3552,1440,15,37,0.9831814236111112,1.2924363613128662,1.0
2,313,3264,1536,16,34,0.9557291666666666,1.2337135076522827,0.9260644316673279
3,2277,4032,5664,59,42,0.94921875,1.1971100568771362,0.8799784779548645
4,618,4320,2400,25,45,0.9689670138888888,1.1523404121398926,0.823610782623291
5,539,3264,2208,23,34,0.9447699652777778,1.1043930053710938,0.7632421255111694
6,741,3072,2784,29,32,0.9837239583333334,1.0986380577087402,0.7559962868690491
7,74,4416,576,6,46,0.9698350694444444,1.0736241340637207,0.7245022654533386
8,2511,4704,6144,64,49,0.8678385416666666,1.0629816055297852,0.7111027240753174
9,2220,3936,5568,58,41,0.9603949652777778,1.0404092073440552,0.6826826930046082
10,2226,4512,5568,58,47,0.5101996527777778,1.0127407312393188,0.6478464007377625
11,1172,4896,3744,39,51,0.9800347222222222,0.9750860929489136,0.6004369854927063
12,738,2784,2784,29,29,0.9402126736111112,0.9290685057640076,0.5424980521202087
13,1598,5472,4512,47,57,0.9958767361111112,0.9077447652816772,0.51565021276474
14,774,2784,2880,30,29,0.9704861111111112,0.9006818532943726,0.5067575573921204
15,1713,5760,4704,49,60,0.9851345486111112,0.9000309109687805,0.5059379935264587
16,472,3264,2016,21,34,0.9519314236111112,0.897416889667511,0.502646803855896
17,470,3072,2016,21,32,0.9261067708333334,0.8857852220535278,0.48800182342529297
18,2048,3840,5280,55,40,0.9517144097222222,0.8850585222244263,0.48708686232566833
19,1637,3936,4608,48,41,0.9606119791666666,0.8810995221138,0.48210224509239197
20,1807,3648,4896,51,38,0.9541015625,0.8742399215698242,0.47346559166908264
21,1171,4800,3744,39,50,0.9917534722222222,0.8639137148857117,0.4604642987251282
22,318,3744,1536,16,39,0.9924045138888888,0.858508288860321,0.4536585211753845
23,926,2688,3264,34,28,0.9800347222222222,0.8564004302024841,0.45100459456443787
24,183,4224,1056,11,44,0.9852430555555556,0.8380257487297058,0.4278697967529297
25,708,3264,2688,28,34,0.9615885416666666,0.8340892195701599,0.42291346192359924
26,469,2976,2016,21,31,0.9453125,0.8293005228042603,0.4168842136859894
27,576,3552,2304,24,37,0.9618055555555556,0.815360963344574,0.3993334472179413
28,2888,4896,6912,72,51,0.9700520833333334,0.8106017112731934,0.3933412730693817
29,876,1920,3168,33,20,0.9521484375,0.8022705912590027,0.38285189867019653
30,2857,5376,6816,71,56,0.9978298611111112,0.8020060062408447,0.3825187683105469
31,1573,3072,4512,47,32,0.8631727430555556,0.793174147605896,0.37139892578125
32,1975,2688,5184,54,28,0.7623697916666666,0.7893434762954712,0.36657586693763733
33,1862,3264,4992,52,34,0.9471571180555556,0.7875824570655823,0.36435866355895996
34,125,3264,864,9,34,0.9397786458333334,0.7811079621315002,0.35620686411857605
35,972,2976,3360,35,31,0.8415798611111112,0.7765291929244995,0.35044193267822266
36,811,2784,2976,31,29,0.9837239583333334,0.7706036567687988,0.34298133850097656
37,1302,2880,4032,42,30,0.8108723958333334,0.7661800980567932,0.3374117910861969
38,2260,1920,5664,59,20,0.908203125,0.7608676552772522,0.3307231068611145
39,2121,4896,5376,56,51,0.98828125,0.7574349641799927,0.32640114426612854
40,475,3552,2016,21,37,0.9479166666666666,0.7556498646736145,0.3241536021232605
41,931,3168,3264,34,33,0.9177517361111112,0.7534864544868469,0.3214297294616699
42,1371,4416,4128,43,46,0.9889322916666666,0.7359545826911926,0.299356073141098
43,1381,5376,4128,43,56,0.9710286458333334,0.73410564661026,0.29702815413475037
44,1660,6144,4608,48,64,0.96484375,0.7288024425506592,0.29035109281539917
45,1597,5376,4512,47,56,0.9982638888888888,0.718356192111969,0.2771986424922943
46,812,2880,2976,31,30,0.9864366319444444,0.7182080745697021,0.2770121395587921
47,1940,5088,5088,53,53,0.9971788194444444,0.7143594622612,0.27216652035713196
48,2618,5952,6336,66,62,0.9978298611111112,0.7141668200492859,0.2719239592552185
