rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,2779,576,6720,70,6,0.6500651041666666,11.779047966003418,1.0
2,2794,2208,6720,70,23,0.2715928819444444,11.332085609436035,0.9603745937347412
3,2732,576,6624,69,6,0.4025607638888889,11.278800964355469,0.9556506872177124
4,2457,768,6048,63,8,0.3561197916666667,11.219788551330566,0.9504189491271973
5,1305,3168,4032,42,33,0.7756076388888888,11.216249465942383,0.9501051902770996
6,2791,1920,6720,70,20,0.2290581597222222,11.066282272338867,0.9368098378181458
7,2735,864,6624,69,9,0.4916449652777778,11.056363105773926,0.9359304904937744
8,2781,768,6720,70,8,0.4519314236111111,10.758615493774414,0.909533679485321
9,461,6528,1920,20,68,0.3904079861111111,10.67225170135498,0.9018771052360535
10,2733,672,6624,69,7,0.6285807291666666,10.435392379760742,0.8808783888816833
11,2744,3840,6624,69,40,0.4792751736111111,10.257707595825195,0.8651257753372192
12,2876,576,6912,72,6,0.3016493055555556,10.15468978881836,0.8559927344322205
13,2844,4128,6816,71,43,0.7051866319444444,10.074586868286133,0.8488911986351013
14,712,3648,2688,28,38,0.9383680555555556,10.029285430908203,0.8448750376701355
15,2586,1824,6336,66,19,0.22471788194444445,9.832304000854492,0.8274116516113281
16,2631,576,6432,67,6,0.1896701388888889,9.713761329650879,0.8169022798538208
17,2413,768,5952,62,8,0.3397352430555556,9.672815322875977,0.8132721781730652
18,2458,864,6048,63,9,0.2191840277777778,9.648754119873047,0.8111390471458435
19,956,5568,3264,34,58,0.4672309027777778,9.630184173583984,0.8094927668571472
20,2882,3072,6912,72,32,0.3438585069444444,9.539710998535156,0.8014718890190125
21,2789,1728,6720,70,18,0.2165798611111111,9.534453392028809,0.8010057210922241
22,2741,1824,6624,69,19,0.16341145833333334,9.497359275817871,0.7977171540260315
23,2777,192,6720,70,2,0.4837239583333333,9.411787033081055,0.7901307940483093
24,427,6528,1824,19,68,0.3773871527777778,9.342219352722168,0.7839632630348206
25,2846,4320,6816,71,45,0.5467664930555556,9.256915092468262,0.776400625705719
26,306,2496,1536,16,26,0.1867404513888889,9.20760726928711,0.7720292210578918
27,2632,672,6432,67,7,0.2613932291666667,9.032509803771973,0.7565060257911682
28,1158,3552,3744,39,37,0.7632378472222222,8.979463577270508,0.7518032193183899
29,276,5376,1344,14,56,0.3515625,8.88559627532959,0.7434813976287842
30,2374,2688,5856,61,28,0.4890407986111111,8.873966217041016,0.7424503564834595
31,2793,2112,6720,70,22,0.3223741319444444,8.867208480834961,0.7418512105941772
32,2682,576,6528,68,6,0.4825303819444444,8.733558654785156,0.7300025224685669
33,2644,3456,6432,67,36,0.5377604166666666,8.721263885498047,0.7289125323295593
34,2845,4224,6816,71,44,0.486328125,8.629623413085938,0.7207881808280945
35,2829,0,6816,71,0,0.3556857638888889,8.60289478302002,0.718418538570404
36,2254,1056,5664,59,11,0.18131510416666666,8.585981369018555,0.7169190645217896
37,2833,576,6816,71,6,0.2686631944444444,8.581343650817871,0.7165079116821289
38,711,3552,2688,28,37,0.9626736111111112,8.42967414855957,0.7030616998672485
39,20,3936,288,3,41,0.8564453125,8.412907600402832,0.7015752196311951
40,2587,1920,6336,66,20,0.2566189236111111,8.364191055297852,0.6972562670707703
41,2581,480,6336,66,5,0.3815104166666667,8.279875755310059,0.6897813081741333
42,2683,672,6528,68,7,0.3393012152777778,8.263311386108398,0.688312828540802
43,2792,2016,6720,70,21,0.2953559027777778,8.197513580322266,0.6824795007705688
44,2095,2400,5376,56,25,0.2974175347222222,8.140691757202148,0.6774419546127319
45,2680,384,6528,68,4,0.2299262152777778,8.089062690734863,0.6728647947311401
46,2363,864,5856,61,9,0.6014539930555556,7.958962440490723,0.6613308191299438
47,429,2592,1920,20,27,0.3656684027777778,7.947327136993408,0.6602993011474609
48,955,5472,3264,34,57,0.4497612847222222,7.920406818389893,0.6579126715660095
49,2036,2688,5280,55,28,0.5288628472222222,7.86646842956543,0.6531307697296143
50,2847,4416,6816,71,46,0.6003689236111112,7.816534519195557,0.648703932762146
51,1,288,96,1,3,0.5314670138888888,7.810973167419434,0.6482108235359192
52,2740,1728,6624,69,18,0.1960720486111111,7.785412311553955,0.6459447741508484
