rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,833,2784,4224,44,29,0.3557942708333333,6.309270858764648,1.0
2,1377,4896,5664,59,51,0.2637803819444444,5.973696708679199,0.9422074556350708
3,1375,4704,5664,59,49,0.1911892361111111,5.639101505279541,0.8845835328102112
4,1372,4416,5664,59,46,0.2427300347222222,5.565390110015869,0.8718889951705933
5,346,960,2976,31,10,0.19639756944444445,5.555322170257568,0.8701550960540771
6,1350,4416,5568,58,46,0.18348524305555555,5.536020755767822,0.8668310046195984
7,1392,4320,5760,60,45,0.3034939236111111,5.436759948730469,0.8497363328933716
8,1448,4512,6144,64,47,0.24088541666666666,5.412766456604004,0.8456041812896729
9,409,4896,3072,32,51,0.3155381944444444,5.392199516296387,0.8420621156692505
10,1296,3936,5376,56,41,0.2482638888888889,5.352256774902344,0.8351832032203674
11,380,672,3072,32,7,0.23448350694444445,5.258141040802002,0.8189746141433716
12,1384,5568,5664,59,58,0.23741319444444445,5.2190961837768555,0.8122503161430359
13,1150,6720,4896,51,70,0.3078342013888889,5.171995639801025,0.8041386604309082
14,272,960,2784,29,10,0.2409939236111111,5.146731853485107,0.799787700176239
15,309,960,2880,30,10,0.3092447916666667,5.08933162689209,0.7899022698402405
16,151,4128,2304,24,43,0.3856336805555556,5.088120460510254,0.7896936535835266
17,381,768,3072,32,8,0.2255859375,5.077333927154541,0.7878360152244568
18,1376,4800,5664,59,50,0.2779947916666667,5.06697940826416,0.7860527634620667
19,547,1824,3456,36,19,0.1877170138888889,5.013594627380371,0.7768588662147522
20,1191,6720,4992,52,70,0.3083767361111111,4.914681434631348,0.7598240375518799
21,1394,4512,5760,60,47,0.2783203125,4.878777980804443,0.7536407709121704
22,242,1152,2688,28,12,0.2302517361111111,4.812529563903809,0.7422314286231995
23,495,768,3360,35,8,0.17252604166666666,4.775808334350586,0.7359073162078857
24,1272,4128,5280,55,43,0.2231987847222222,4.713926315307617,0.7252500057220459
25,464,1440,3264,34,15,0.2105034722222222,4.689619064331055,0.7210638523101807
26,321,2112,2880,30,22,0.16764322916666666,4.685750961303711,0.7203976511955261
27,203,4320,2496,26,45,0.2546657986111111,4.679925918579102,0.7193944454193115
28,790,2688,4128,43,28,0.2109375,4.651549339294434,0.7145074605941772
29,284,2208,2784,29,23,0.1538628472222222,4.637279510498047,0.7120499014854431
30,788,2208,4128,43,23,0.1548394097222222,4.589204788208008,0.7037705183029175
31,1230,6816,5088,53,71,0.3253038194444444,4.570884704589844,0.700615406036377
32,1381,5280,5664,59,55,0.2546657986111111,4.5489935874938965,0.6968453526496887
33,316,1632,2880,30,17,0.3246527777777778,4.481328010559082,0.6851919889450073
34,25,2976,1440,15,31,0.2250434027777778,4.4782562255859375,0.684662938117981
35,10,2688,1248,13,28,0.18359375,4.469886779785156,0.6832215785980225
36,399,3552,3072,32,37,0.4040798611111111,4.45945930480957,0.6814257502555847
37,952,3072,4512,47,32,0.3433159722222222,4.4277472496032715,0.6759642958641052
38,238,768,2688,28,8,0.16015625,4.421867370605469,0.6749516725540161
39,1042,3264,4704,49,34,0.275390625,4.331831455230713,0.6594457030296326
40,1066,6240,4704,49,65,0.1720920138888889,4.318394184112549,0.657131552696228
41,237,4800,2592,27,50,0.21744791666666666,4.311128616333008,0.6558802723884583
42,383,960,3072,32,10,0.16471354166666666,4.296453952789307,0.6533529758453369
43,1438,4512,6048,63,47,0.4671223958333333,4.275104522705078,0.6496762037277222
44,546,1632,3456,36,17,0.1509331597222222,4.27056884765625,0.6488950848579407
45,1390,4128,5760,60,43,0.3134765625,4.25520658493042,0.6462493538856506
46,866,2208,4320,45,23,0.1759982638888889,4.19670295715332,0.6361739039421082
47,204,4416,2496,26,46,0.3185763888888889,4.192521095275879,0.6354537010192871
48,549,2688,3456,36,28,0.17805989583333334,4.190122127532959,0.6350405216217041
49,905,2208,4416,46,23,0.2603081597222222,4.187395095825195,0.6345708966255188
50,1265,3456,5280,55,36,0.2429470486111111,4.170426368713379,0.6316485404968262
51,1162,3744,4992,52,39,0.216796875,4.157181262969971,0.629367470741272
52,828,2208,4224,44,23,0.150390625,4.152007579803467,0.6284764409065247
53,422,1344,3168,33,14,0.21278211805555555,4.142884254455566,0.6269052624702454
54,1294,3744,5376,56,39,0.1697048611111111,4.139830112457275,0.6263792514801025
55,174,4416,2400,25,46,0.3338758680555556,4.124831199645996,0.6237961649894714
56,791,2784,4128,43,29,0.24934895833333334,4.114605903625488,0.6220351457595825
57,271,864,2784,29,9,0.2511935763888889,4.092084884643555,0.6181566119194031
58,1454,5088,6144,64,53,0.16569010416666666,4.06316614151001,0.6131762266159058
59,545,1344,3456,36,14,0.1911892361111111,4.038509845733643,0.6089298725128174
60,418,960,3168,33,10,0.23426649305555555,4.038280487060547,0.6088904142379761
61,579,1632,3552,37,17,0.18880208333333334,4.023212432861328,0.6062954068183899
62,1293,3648,5376,56,38,0.1997612847222222,4.01786470413208,0.6053743958473206
63,1083,3456,4800,50,36,0.23328993055555555,3.95875883102417,0.5951951742172241
64,751,2784,4032,42,29,0.22569444444444445,3.9537951946258545,0.5943403840065002
65,630,4608,3648,38,48,0.3515625,3.9457364082336426,0.5929524898529053
66,175,4512,2400,25,47,0.2417534722222222,3.9426510334014893,0.5924211740493774
67,1442,4896,6048,63,51,0.2807074652777778,3.937816858291626,0.5915886163711548
68,1302,4512,5376,56,47,0.2906901041666667,3.9341371059417725,0.5909548997879028
69,462,1248,3264,34,13,0.20518663194444445,3.8996775150299072,0.5850202441215515
70,1374,4608,5664,59,48,0.251953125,3.8851611614227295,0.5825202465057373
71,1290,6432,5280,55,67,0.3132595486111111,3.881772756576538,0.5819367170333862
72,677,1632,3840,40,17,0.16124131944444445,3.8529646396636963,0.5769753456115723
73,1344,3840,5568,58,40,0.24424913194444445,3.848994016647339,0.576291561126709
74,431,2208,3168,33,23,0.1535373263888889,3.8472671508789062,0.5759941339492798
75,880,3552,4320,45,37,0.20377604166666666,3.8227694034576416,0.5717751383781433
76,834,2880,4224,44,30,0.2953559027777778,3.753157615661621,0.5597865581512451
77,283,2112,2784,29,22,0.1525607638888889,3.7367351055145264,0.5569583177566528
78,829,2304,4224,44,24,0.15614149305555555,3.727025032043457,0.5552860498428345
79,749,2592,4032,42,27,0.1806640625,3.7252466678619385,0.5549798011779785
80,499,1152,3360,35,12,0.2240668402777778,3.7223641872406006,0.5544834136962891
81,345,864,2976,31,9,0.2470703125,3.711466073989868,0.5526065230369568
82,946,2496,4512,47,26,0.21788194444444445,3.6907835006713867,0.5490445494651794
83,1373,4512,5664,59,47,0.2275390625,3.6773157119750977,0.5467250943183899
84,382,864,3072,32,9,0.2162543402777778,3.6772921085357666,0.5467211008071899
85,703,5760,3840,40,60,0.3509114583333333,3.675684690475464,0.5464442372322083
86,420,1152,3168,33,12,0.1968315972222222,3.6682748794555664,0.5451681017875671
87,498,1056,3360,35,11,0.19053819444444445,3.6136834621429443,0.5357664227485657
88,1021,5568,4608,48,58,0.1644965277777778,3.604717969894409,0.5342223644256592
89,29,2496,1536,16,26,0.2105034722222222,3.578796863555908,0.5297582149505615
90,580,1728,3552,37,18,0.15592447916666666,3.5778486728668213,0.5295949578285217
91,1297,4032,5376,56,42,0.3165147569444444,3.571851968765259,0.5285621881484985
92,458,864,3264,34,9,0.2591145833333333,3.5662784576416016,0.5276023149490356
93,1126,3840,4896,51,40,0.21668836805555555,3.506768226623535,0.5173534154891968
94,392,2112,3072,32,22,0.1650390625,3.469900369644165,0.5110040903091431
95,1345,3936,5568,58,41,0.2924262152777778,3.4644956588745117,0.5100732445716858
96,1425,4416,5952,62,46,0.4305555555555556,3.4391229152679443,0.5057036280632019
97,787,1920,4128,43,20,0.16536458333333334,3.4389514923095703,0.5056740641593933
98,267,4704,2688,28,49,0.1667751736111111,3.4377260208129883,0.5054630041122437
99,1236,3744,5184,54,39,0.2349175347222222,3.420924663543701,0.5025694966316223
100,310,1056,2880,30,11,0.2654079861111111,3.4071125984191895,0.500190794467926
101,1061,5472,4704,49,57,0.2802734375,3.395230770111084,0.4981444776058197
102,1404,5472,5760,60,57,0.255859375,3.3912978172302246,0.49746716022491455
103,1328,4704,5472,57,49,0.2470703125,3.384012222290039,0.4962124228477478
104,446,4320,3168,33,45,0.294921875,3.3755502700805664,0.4947551190853119
105,533,5088,3360,35,53,0.3766276041666667,3.3634653091430664,0.4926738440990448
106,6,2496,1152,12,26,0.15071614583333334,3.3631491661071777,0.4926193952560425
107,1123,3552,4896,51,37,0.24967447916666666,3.3610241413116455,0.49225345253944397
108,873,2880,4320,45,30,0.3327907986111111,3.3483026027679443,0.49006256461143494
109,1246,4896,5184,54,51,0.3461371527777778,3.347142457962036,0.4898627698421478
110,432,2688,3168,33,28,0.16710069444444445,3.34104323387146,0.4888123571872711
111,1422,5568,5856,61,58,0.2273220486111111,3.3394198417663574,0.4885327219963074
112,906,2304,4416,46,24,0.2829861111111111,3.3360841274261475,0.48795828223228455
113,1353,4704,5568,58,49,0.20225694444444445,3.3298118114471436,0.48687806725502014
114,998,3168,4608,48,33,0.2867838541666667,3.3223018646240234,0.48558467626571655
115,750,2688,4032,42,28,0.19227430555555555,3.309467315673828,0.48337429761886597
116,234,4512,2592,27,47,0.3434244791666667,3.3077266216278076,0.4830745756626129
117,252,2112,2688,28,22,0.16048177083333334,3.3030107021331787,0.48226240277290344
118,347,1056,2976,31,11,0.23209635416666666,3.3001904487609863,0.4817766547203064
119,94,1632,2112,22,17,0.2060546875,3.2973062992095947,0.48127999901771545
120,709,1632,3936,41,17,0.1958550347222222,3.2892796993255615,0.4798976480960846
121,1356,4992,5568,58,52,0.23936631944444445,3.2815797328948975,0.4785715639591217
122,1197,3456,5088,53,36,0.3470052083333333,3.2583141326904297,0.47456473112106323
123,1125,3744,4896,51,39,0.1704644097222222,3.2569596767425537,0.47433149814605713
124,1355,4896,5568,58,51,0.1939019097222222,3.2246012687683105,0.4687587022781372
125,990,2400,4608,48,25,0.2055121527777778,3.21688175201416,0.4674292504787445
126,1419,5280,5856,61,55,0.24772135416666666,3.1962344646453857,0.46387341618537903
127,784,1632,4128,43,17,0.20399305555555555,3.1959564685821533,0.463825523853302
128,1189,6528,4992,52,68,0.2927517361111111,3.1868350505828857,0.4622546434402466
129,408,4800,3072,32,50,0.3553602430555556,3.185957431793213,0.4621034562587738
130,443,4032,3168,33,42,0.20789930555555555,3.1843767166137695,0.4618312418460846
131,417,864,3168,33,9,0.21104600694444445,3.1777265071868896,0.46068596839904785
132,328,3456,2880,30,36,0.16004774305555555,3.169308662414551,0.459236204624176
133,991,2496,4608,48,26,0.2628038194444444,3.1377365589141846,0.45379891991615295
134,1349,4320,5568,58,45,0.2060546875,3.1019508838653564,0.4476359188556671
135,1085,3648,4800,50,38,0.1957465277777778,3.0990164279937744,0.4471305310726166
136,1351,4512,5568,58,47,0.1648220486111111,3.0977680683135986,0.44691553711891174
137,394,2784,3072,32,29,0.2041015625,3.0861382484436035,0.4449126124382019
138,747,1920,4032,42,20,0.1704644097222222,3.084455966949463,0.4446229040622711
139,14,2400,1344,14,25,0.15755208333333334,3.0478312969207764,0.4383154511451721
140,39,2208,1632,17,23,0.1616753472222222,3.033646583557129,0.43587249517440796
141,1229,6720,5088,53,70,0.3126085069444444,3.032402992248535,0.43565833568573
142,522,3936,3360,35,41,0.41796875,3.0292551517486572,0.4351162612438202
143,812,5088,4128,43,53,0.4016927083333333,3.0128097534179688,0.43228399753570557
144,1440,4704,6048,63,49,0.20713975694444445,3.011396646499634,0.43204066157341003
145,872,2784,4320,45,29,0.3185763888888889,3.005810499191284,0.43107861280441284
146,133,1344,2304,24,14,0.3858506944444444,3.0022425651550293,0.43046411871910095
147,1260,6432,5184,54,67,0.2948133680555556,2.9933881759643555,0.42893922328948975
148,461,1152,3264,34,12,0.16710069444444445,2.992856502532959,0.42884764075279236
149,1441,4800,6048,63,50,0.4576822916666667,2.990593194961548,0.42845791578292847
150,1114,7104,4800,50,74,0.1775173611111111,2.989295721054077,0.4282344579696655
151,1142,5856,4896,51,61,0.1626519097222222,2.988729953765869,0.4281369745731354
152,767,4512,4032,42,47,0.4126519097222222,2.9602832794189453,0.4232378900051117
153,993,2688,4608,48,28,0.3561197916666667,2.9602184295654297,0.4232267141342163
154,82,1824,2016,21,19,0.17903645833333334,2.957346200942993,0.4227321147918701
155,1416,4992,5856,61,52,0.4712456597222222,2.938337564468384,0.41945844888687134
156,1318,3744,5472,57,39,0.3277994791666667,2.934852123260498,0.418858140707016
157,374,4512,2976,31,47,0.4071180555555556,2.9225172996520996,0.41673383116722107
158,264,4416,2688,28,46,0.3289930555555556,2.920987606048584,0.41647040843963623
159,305,4896,2784,29,51,0.236328125,2.9176127910614014,0.4158892333507538
160,997,3072,4608,48,32,0.3148871527777778,2.9170708656311035,0.41579586267471313
161,1332,5088,5472,57,53,0.21864149305555555,2.916691303253174,0.41573047637939453
162,669,5568,3744,39,58,0.4222005208333333,2.91538667678833,0.4155057966709137
163,831,2592,4224,44,27,0.2629123263888889,2.9020588397979736,0.41321054100990295
164,487,4800,3264,34,50,0.16590711805555555,2.8988871574401855,0.4126642644405365
165,743,1536,4032,42,16,0.2310112847222222,2.8938655853271484,0.41179946064949036
166,914,3072,4416,46,32,0.3026258680555556,2.8914663791656494,0.41138631105422974
167,1331,4992,5472,57,52,0.2537977430555556,2.8879315853118896,0.4107775390148163
168,863,1920,4320,45,20,0.17860243055555555,2.878363609313965,0.40912970900535583
169,181,1440,2496,26,15,0.2189670138888889,2.854274034500122,0.4049810469150543
170,874,2976,4320,45,31,0.2813585069444444,2.8377487659454346,0.40213504433631897
171,663,4608,3744,39,48,0.4389105902777778,2.8175783157348633,0.3986612558364868
172,1352,4608,5568,58,48,0.2033420138888889,2.8149023056030273,0.3982003927230835
173,658,4032,3744,39,42,0.2708333333333333,2.794604778289795,0.39470475912094116
174,1273,4224,5280,55,44,0.2097439236111111,2.787674903869629,0.3935112953186035
175,256,3168,2688,28,33,0.15787760416666666,2.7854294776916504,0.39312461018562317
176,105,3840,2112,22,40,0.3919270833333333,2.7723212242126465,0.39086708426475525
177,386,1248,3072,32,13,0.20323350694444445,2.7718942165374756,0.3907935917377472
178,1047,3744,4704,49,39,0.5110677083333334,2.770371198654175,0.3905313014984131
179,768,4608,4032,42,48,0.3423394097222222,2.769861936569214,0.3904435932636261
180,426,1728,3168,33,18,0.2121310763888889,2.7649612426757812,0.3895995616912842
181,290,3168,2784,29,33,0.15711805555555555,2.7639849185943604,0.3894314467906952
182,1084,3552,4800,50,37,0.1548394097222222,2.7294304370880127,0.3834804892539978
183,1079,3072,4800,50,32,0.3055555555555556,2.722764492034912,0.382332444190979
184,1165,4032,4992,52,42,0.1618923611111111,2.713865280151367,0.3807998299598694
185,971,5088,4512,47,53,0.3053385416666667,2.701045513153076,0.37859201431274414
186,656,3840,3744,39,40,0.2016059027777778,2.696988582611084,0.377893328666687
187,314,1440,2880,30,15,0.3430989583333333,2.6939971446990967,0.3773781657218933
188,282,2016,2784,29,21,0.201171875,2.692228078842163,0.3770734965801239
189,616,1728,3648,38,18,0.15266927083333334,2.6922032833099365,0.37706923484802246
190,1116,2880,4896,51,30,0.3860677083333333,2.690138578414917,0.37671366333961487
191,542,1056,3456,36,11,0.1630859375,2.684760093688965,0.3757873475551605
192,676,1440,3840,40,15,0.1955295138888889,2.6828763484954834,0.37546294927597046
193,481,4224,3264,34,44,0.37109375,2.6822588443756104,0.37535661458969116
194,1414,4800,5856,61,50,0.24348958333333334,2.6739206314086914,0.3739205598831177
195,1393,4416,5760,60,46,0.255859375,2.6711502075195312,0.37344345450401306
196,269,672,2784,29,7,0.1892361111111111,2.6618099212646484,0.3718348443508148
197,214,1632,2592,27,17,0.2476128472222222,2.660773992538452,0.37165647745132446
198,629,4512,3648,38,47,0.3825954861111111,2.643526315689087,0.36868610978126526
199,1325,4416,5472,57,46,0.2592230902777778,2.641221523284912,0.36828911304473877
200,543,1152,3456,36,12,0.16634114583333334,2.633435010910034,0.3669481873512268
201,584,2688,3552,37,28,0.201171875,2.6257758140563965,0.36562907695770264
202,1245,4800,5184,54,50,0.2561848958333333,2.6239383220672607,0.3653126657009125
203,258,3744,2688,28,39,0.171875,2.6202869415283203,0.36468377709388733
204,1018,5280,4608,48,55,0.4106987847222222,2.6144752502441406,0.36368289589881897
205,1231,3264,5184,54,34,0.3526475694444444,2.6134660243988037,0.3635091185569763
206,575,5760,3456,36,60,0.2036675347222222,2.6105635166168213,0.3630092442035675
207,1415,4896,5856,61,51,0.3204210069444444,2.6076788902282715,0.36251240968704224
208,1456,4704,6240,65,49,0.3853081597222222,2.595684289932251,0.3604467511177063
209,907,2400,4416,46,25,0.2357855902777778,2.591362714767456,0.3597024977207184
210,1173,4896,4992,52,51,0.4273003472222222,2.588595151901245,0.359225869178772
211,710,1728,3936,41,18,0.2177734375,2.5797038078308105,0.3576945662498474
212,1452,4896,6144,64,51,0.2179904513888889,2.5788094997406006,0.3575405776500702
213,684,3264,3840,40,34,0.2621527777777778,2.5770986080169678,0.35724592208862305
214,945,2400,4512,47,25,0.2412109375,2.575042247772217,0.3568917512893677
215,349,1248,2976,31,13,0.2074652777777778,2.5737714767456055,0.35667288303375244
216,76,3648,1920,20,38,0.2618272569444444,2.572092294692993,0.356383740901947
217,1002,3552,4608,48,37,0.22981770833333334,2.5636703968048096,0.35493332147598267
218,541,960,3456,36,10,0.1908637152777778,2.5602352619171143,0.3543417155742645
219,390,1920,3072,32,20,0.1753472222222222,2.5595552921295166,0.35422462224960327
220,745,1728,4032,42,18,0.19227430555555555,2.558823823928833,0.3540986478328705
221,1122,3456,4896,51,36,0.2333984375,2.5573742389678955,0.35384899377822876
222,172,4224,2400,25,44,0.3203125,2.554227352142334,0.35330700874328613
223,187,2016,2496,26,21,0.18229166666666666,2.550837516784668,0.35272321105003357
