rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,1867,4800,3936,41,50,0.69921875,8.77767562866211,1.0
2,943,6432,2592,27,67,0.5291883680555556,8.588165283203125,0.9771090745925903
3,904,2688,2592,27,28,0.5773654513888888,8.455538749694824,0.9610891938209534
4,2353,3840,4608,48,40,0.7030164930555556,7.811443328857422,0.8832889795303345
5,656,2400,2208,23,25,0.6973741319444444,7.729888916015625,0.8734380602836609
6,2883,1152,5376,56,12,0.58984375,7.656991481781006,0.864632785320282
7,1607,6048,3552,37,63,0.7213541666666666,7.653992652893066,0.8642705678939819
8,1460,4800,3360,35,50,0.6086154513888888,7.628654479980469,0.8612099885940552
9,2211,3840,4416,46,40,0.5499131944444444,7.557435035705566,0.8526073694229126
10,1312,3648,3168,33,38,0.6945529513888888,7.453400611877441,0.8400411009788513
11,379,2688,1728,18,28,0.6270616319444444,7.421905994415283,0.836236834526062
12,2021,6144,4128,43,64,0.6937934027777778,7.419975280761719,0.8360036015510559
13,1540,6048,3456,36,63,0.7241753472222222,7.40327262878418,0.8339861035346985
14,594,2112,2112,22,22,0.6985677083333334,7.387801170349121,0.8321173191070557
15,1334,5760,3168,33,60,0.7073567708333334,7.313058376312256,0.8230891823768616
16,1673,5856,3648,38,61,0.6779513888888888,7.26521635055542,0.8173103332519531
17,2685,1824,5088,53,19,0.6779513888888888,7.2266998291015625,0.81265789270401
18,1390,4608,3264,34,48,0.6903211805555556,7.216926097869873,0.8114773631095886
19,1609,6240,3552,37,65,0.7251519097222222,7.167788028717041,0.8055419921875
20,650,1824,2208,23,19,0.5964626736111112,7.138444900512695,0.8019976019859314
21,1945,5568,4032,42,58,0.8009982638888888,7.124414443969727,0.8003028631210327
22,1888,6816,3936,41,71,0.5149739583333334,7.124240398406982,0.8002818822860718
23,1183,4128,2976,31,43,0.6840277777777778,7.123653888702393,0.8002110123634338
24,3335,2016,6048,63,21,0.6710069444444444,7.086127281188965,0.7956781983375549
25,1391,4704,3264,34,49,0.521484375,7.067998886108398,0.7934884428977966
26,544,2880,2016,21,30,0.6175130208333334,7.043234825134277,0.7904971837997437
27,880,6432,2496,26,67,0.5796440972222222,7.041810989379883,0.7903252243995667
28,2423,3648,4704,49,38,0.6524522569444444,7.021627426147461,0.7878872752189636
29,890,1344,2592,27,14,0.6131727430555556,7.014761447906494,0.7870579361915588
30,1322,4608,3168,33,48,0.6563585069444444,7.005639553070068,0.785956084728241
31,1503,2496,3456,36,26,0.6022135416666666,7.002078533172607,0.785525918006897
32,1302,2688,3168,33,28,0.6321614583333334,6.991239070892334,0.7842166423797607
33,902,2496,2592,27,26,0.5587022569444444,6.98641300201416,0.7836337089538574
34,1589,4320,3552,37,45,0.6177300347222222,6.96610689163208,0.7811809182167053
35,1885,6528,3936,41,68,0.6474609375,6.937139511108398,0.7776819467544556
36,1984,2592,4128,43,27,0.6036241319444444,6.932302474975586,0.7770977020263672
37,1409,6432,3264,34,67,0.6330295138888888,6.90720796585083,0.7740665674209595
38,1591,4512,3552,37,47,0.6242404513888888,6.902682304382324,0.7735198736190796
39,100,4608,1056,11,48,0.7211371527777778,6.866720676422119,0.7691760659217834
40,2019,5952,4128,43,62,0.6514756944444444,6.853426933288574,0.7675703167915344
41,937,5856,2592,27,61,0.4898003472222222,6.780956745147705,0.758816659450531
42,1534,5472,3456,36,57,0.5543619791666666,6.761343479156494,0.7564476132392883
43,1707,2592,3744,39,27,0.6959635416666666,6.733982086181641,0.7531425952911377
44,2643,4512,4992,52,47,0.595703125,6.722793102264404,0.7517911195755005
45,2355,4032,4608,48,42,0.6600477430555556,6.722599983215332,0.7517677545547485
46,2096,6528,4224,44,68,0.8008897569444444,6.653938293457031,0.7434741258621216
47,1010,6624,2688,28,69,0.5473090277777778,6.635403156280518,0.7412352561950684
48,2501,4320,4800,50,45,0.6305338541666666,6.604690074920654,0.737525463104248
49,319,1824,1632,17,19,0.4801432291666667,6.604516983032227,0.7375045418739319
50,1230,2304,3072,32,24,0.6382378472222222,6.583878517150879,0.735011637210846
51,1921,3264,4032,42,34,0.6408420138888888,6.580044746398926,0.7345485687255859
52,3375,5856,6048,63,61,0.6274956597222222,6.578281879425049,0.7343356013298035
53,1120,4608,2880,30,48,0.6725260416666666,6.569307327270508,0.7332515716552734
54,3526,4608,6336,66,48,0.7358940972222222,6.564977645874023,0.7327286005020142
55,751,5856,2304,24,61,0.5545789930555556,6.5591535568237305,0.7320250868797302
56,1129,5472,2880,30,57,0.6300998263888888,6.552392482757568,0.7312084436416626
57,1873,5376,3936,41,56,0.6678602430555556,6.538955211639404,0.7295853495597839
58,1676,6144,3648,38,64,0.7275390625,6.530142784118652,0.7285208702087402
59,3601,2304,6528,68,24,0.5409071180555556,6.509555816650391,0.7260342240333557
60,694,6048,2208,23,63,0.5055338541666666,6.494643211364746,0.7242329120635986
61,1397,5280,3264,34,55,0.6105685763888888,6.478921413421631,0.7223338484764099
62,941,6240,2592,27,65,0.5375434027777778,6.473372936248779,0.7216636538505554
63,1204,6144,2976,31,64,0.5539279513888888,6.471093654632568,0.7213883399963379
64,1478,6528,3360,35,68,0.7248263888888888,6.468123912811279,0.7210296392440796
65,1522,4320,3456,36,45,0.7189670138888888,6.457071781158447,0.7196946740150452
66,602,2880,2112,22,30,0.7072482638888888,6.427011013031006,0.7160636186599731
67,3318,6048,5952,62,63,0.712890625,6.413868427276611,0.7144761085510254
68,2149,4800,4320,45,50,0.8139105902777778,6.406449317932129,0.7135799527168274
69,1341,6432,3168,33,67,0.5578342013888888,6.39916467666626,0.7127000689506531
70,2850,4512,5280,55,47,0.8655598958333334,6.387188911437988,0.7112535238265991
71,3522,4224,6336,66,44,0.7120225694444444,6.381225109100342,0.7105331420898438
72,1569,2400,3552,37,25,0.6340060763888888,6.372869491577148,0.7095238566398621
73,1807,5664,3840,40,59,0.6927083333333334,6.370738506317139,0.7092664837837219
74,187,2112,1344,14,22,0.5417751736111112,6.364703178405762,0.7085374593734741
75,2639,4128,4992,52,43,0.78125,6.3551740646362305,0.7073864340782166
76,1324,4800,3168,33,50,0.7322048611111112,6.339064598083496,0.7054405808448792
77,3419,4608,6144,64,48,0.7490234375,6.326196193695068,0.7038862109184265
78,3173,3936,5760,60,41,0.7263454861111112,6.318948745727539,0.7030107975006104
79,505,4512,1920,20,47,0.6327039930555556,6.302233695983887,0.7009918093681335
80,1160,1920,2976,31,20,0.6797960069444444,6.2906813621521,0.6995964050292969
