rank,patch_index,x,y,grid_row,grid_col,tissue_fraction,activation,normalized_activation
1,2419,3264,4704,49,34,0.7231987847222222,20.836421966552734,1.0
2,2124,2400,4320,45,25,0.7709418402777778,20.25852394104004,0.971482515335083
3,2489,3168,4800,50,33,0.7841796875,19.935062408447266,0.9555206894874573
4,2272,2880,4512,47,30,0.7054036458333334,19.545238494873047,0.936284065246582
5,3090,2112,5664,59,22,0.7747395833333334,19.23178482055664,0.9208161234855652
6,3026,2112,5568,58,22,0.6401909722222222,19.0023250579834,0.9094929695129395
7,2767,3072,5184,54,32,0.7388237847222222,18.955665588378906,0.9071904420852661
8,1699,1824,3744,39,19,0.9454210069444444,18.88754653930664,0.9038289785385132
9,1074,6528,2784,29,68,0.6483289930555556,18.87944793701172,0.9034293293952942
10,1786,3648,3840,40,38,0.814453125,18.848604202270508,0.9019073247909546
11,741,4896,2304,24,51,0.8878038194444444,18.8198299407959,0.9004873633384705
12,2492,3456,4800,50,36,0.7824435763888888,18.787050247192383,0.8988698124885559
13,2697,2976,5088,53,31,0.7730034722222222,18.677560806274414,0.8934668302536011
14,2024,6432,4128,43,67,0.6719835069444444,18.649126052856445,0.8920636773109436
15,1862,4320,3936,41,45,0.6958550347222222,18.642229080200195,0.8917233347892761
16,2500,4224,4800,50,44,0.6316189236111112,18.588916778564453,0.8890925645828247
17,2698,3072,5088,53,32,0.8170572916666666,18.46102523803711,0.8827815055847168
18,3233,3648,5856,61,38,0.6939019097222222,18.390377044677734,0.8792952299118042
19,3173,3936,5760,60,41,0.7263454861111112,18.312217712402344,0.8754382729530334
20,719,2784,2304,24,29,0.8289930555555556,18.260894775390625,0.8729056715965271
21,2096,6528,4224,44,68,0.8008897569444444,18.26085090637207,0.8729035258293152
22,2621,2400,4992,52,25,0.7752821180555556,18.204017639160156,0.8700989484786987
23,2591,6240,4896,51,65,0.6550564236111112,18.128108978271484,0.8663530945777893
24,2418,3168,4704,49,33,0.736328125,18.092687606811523,0.8646051287651062
25,2344,2976,4608,48,31,0.8203125,18.078073501586914,0.8638839721679688
26,2428,4128,4704,49,43,0.6079644097222222,18.062551498413086,0.863118052482605
27,2598,6912,4896,51,72,0.6393229166666666,18.0363712310791,0.8618261218070984
28,2850,4512,5280,55,47,0.8655598958333334,17.95568084716797,0.8578442931175232
29,2951,1248,5472,57,13,0.7765842013888888,17.939577102661133,0.8570496439933777
30,3201,6624,5760,60,69,0.78515625,17.908069610595703,0.8554947972297668
31,180,5376,1248,13,56,0.6246744791666666,17.885719299316406,0.8543919324874878
32,1707,2592,3744,39,27,0.6959635416666666,17.869998931884766,0.8536161780357361
33,3089,2016,5664,59,21,0.6748046875,17.85234832763672,0.8527451753616333
34,2977,3744,5472,57,39,0.642578125,17.815921783447266,0.8509476184844971
35,2343,2880,4608,48,30,0.6023220486111112,17.801679611206055,0.8502448201179504
36,2558,3072,4896,51,32,0.7381727430555556,17.77594566345215,0.8489749431610107
37,3018,1344,5568,58,14,0.787109375,17.75586700439453,0.8479840755462646
38,2348,3360,4608,48,35,0.7646484375,17.722389221191406,0.8463320732116699
39,2181,960,4416,46,10,0.58203125,17.711091995239258,0.8457745909690857
40,484,2496,1920,20,26,0.8319227430555556,17.675081253051758,0.8439975380897522
41,3406,3360,6144,64,35,0.6987847222222222,17.655736923217773,0.8430429697036743
42,1627,1440,3648,38,15,0.6779513888888888,17.643205642700195,0.8424246311187744
43,143,5376,1152,12,56,0.6975911458333334,17.626379013061523,0.8415942788124084
44,3763,4320,6912,72,45,0.6206597222222222,17.62092399597168,0.841325044631958
45,178,5184,1248,13,54,0.595703125,17.609432220458984,0.8407579660415649
46,1167,2592,2976,31,27,0.7513020833333334,17.60685920715332,0.8406310081481934
47,2699,3168,5088,53,33,0.6597222222222222,17.558147430419922,0.8382272720336914
48,1114,4032,2880,30,42,0.615234375,17.529760360717773,0.8368264436721802
49,2333,1920,4608,48,20,0.7400173611111112,17.504684448242188,0.8355889916419983
50,2332,1824,4608,48,19,0.8440755208333334,17.47104263305664,0.8339288830757141
51,1792,4224,3840,40,44,0.7572699652777778,17.43617057800293,0.8322080373764038
52,2415,2880,4704,49,30,0.7286241319444444,17.435766220092773,0.8321881294250488
53,310,5472,1536,16,57,0.6688368055555556,17.427722930908203,0.8317912220954895
54,2845,4032,5280,55,42,0.7151692708333334,17.3975887298584,0.8303041458129883
55,1988,2976,4128,43,31,0.783203125,17.392765045166016,0.8300661444664001
56,3075,6816,5568,58,71,0.5795355902777778,17.372840881347656,0.8290829062461853
57,2700,3264,5088,53,34,0.7042100694444444,17.37146759033203,0.8290151953697205
58,219,5184,1344,14,54,0.6070963541666666,17.363033294677734,0.8285989761352539
59,3564,3360,6432,67,35,0.6471354166666666,17.355852127075195,0.8282445669174194
60,2552,2496,4896,51,26,0.6496310763888888,17.344871520996094,0.8277027606964111
61,407,5376,1728,18,56,0.5668402777777778,17.326814651489258,0.826811671257019
62,2499,4128,4800,50,43,0.5554470486111112,17.30392074584961,0.8256819248199463
63,802,4992,2400,25,52,0.8171657986111112,17.283912658691406,0.8246945738792419
